run_id,production_date,month,plant,production_line,shift,fabric_type,customer_segment,target_meters,actual_meters,good_meters,defect_meters,defect_type,material_issued_kg,waste_kg,downtime_minutes,machine_speed_rpm,operators_count,energy_kwh,order_value_inr,delivery_status,quality_grade
TR01318,2025-08-04,Aug,Jaipur,JA-L03,Night,Cotton,Wholesaler,1126,1141.9,1098.8,43.1,Yarn Break,362.0,3.6,71,904,8,261.3,150730.8,On Time,B
TR01396,2025-08-04,Aug,Jaipur,JA-L03,Evening,Viscose,Exporter,834,739.2,719.3,19.9,Shade Variation,232.2,5.1,14,897,6,134.5,109401.6,On Time,B
TR00520,2025-08-05,Aug,Surat,SU-L02,Night,Denim,Wholesaler,887,735.2,699.4,35.8,Finishing,237.0,8.3,36,717,12,145.4,128660.0,On Time,B
TR00688,2025-08-05,Aug,Surat,SU-L01,Night,Polyester,Exporter,978,907.5,873.0,34.5,Weaving,266.4,8.5,37,837,12,225.6,98010.0,On Time,B
TR00915,2025-08-05,Aug,Jaipur,JA-L01,Evening,Viscose,Fashion House,823,744.9,737.0,7.9,Yarn Break,231.2,9.4,15,722,7,180.6,110245.2,On Time,A
TR00455,2025-08-06,Aug,Delhi NCR,DE-L02,Night,Cotton,Domestic Brand,848,790.9,757.5,33.4,Shade Variation,214.6,8.3,32,643,12,177.0,104398.8,Late,B
TR00468,2025-08-06,Aug,Surat,SU-L02,Morning,Denim,Exporter,879,856.9,809.2,47.7,Yarn Break,256.0,8.4,68,861,12,164.9,149957.5,On Time,C
TR01350,2025-08-06,Aug,Delhi NCR,DE-L01,Night,Viscose,Exporter,1080,876.9,854.6,22.3,Weaving,280.6,5.0,55,673,9,225.3,129781.2,On Time,B
TR00394,2025-08-07,Aug,Jaipur,JA-L01,Morning,Cotton,Wholesaler,1126,920.3,910.4,9.9,Weaving,251.0,12.2,51,648,10,257.4,121479.6,Late,A
TR00531,2025-08-07,Aug,Surat,SU-L01,Morning,Cotton,Domestic Brand,942,927.1,903.5,23.6,Weaving,263.2,10.9,28,750,9,213.7,122377.2,On Time,B
TR00665,2025-08-07,Aug,Delhi NCR,DE-L02,Morning,Polyester,Wholesaler,898,761.3,723.0,38.3,Yarn Break,233.2,8.1,92,727,5,169.5,82220.4,On Time,C
TR00720,2025-08-07,Aug,Delhi NCR,DE-L02,Evening,Cotton,Domestic Brand,987,875.5,838.2,37.3,Weaving,257.2,8.0,21,660,9,213.8,115566.0,On Time,B
TR01188,2025-08-07,Aug,Ludhiana,LU-L01,Morning,Cotton,Domestic Brand,1133,1038.6,1005.9,32.7,Shade Variation,321.9,16.8,42,820,5,229.6,137095.2,On Time,B
TR00967,2025-08-08,Aug,Surat,SU-L01,Evening,Viscose,Fashion House,1129,1085.7,1045.0,40.7,Finishing,319.7,13.6,83,644,12,220.8,160683.6,On Time,B
TR01048,2025-08-08,Aug,Surat,SU-L01,Morning,Polyester,Exporter,876,791.3,756.2,35.1,Yarn Break,219.4,7.1,36,627,9,194.9,85460.4,On Time,B
TR00137,2025-08-09,Aug,Surat,SU-L03,Night,Denim,Domestic Brand,790,629.5,598.7,30.8,Yarn Break,172.4,4.9,39,695,6,163.1,110162.5,On Time,B
TR00494,2025-08-09,Aug,Delhi NCR,DE-L02,Evening,Denim,Exporter,1192,947.2,911.7,35.5,Weaving,249.8,7.3,70,904,7,216.5,165760.0,On Time,B
TR00625,2025-08-09,Aug,Jaipur,JA-L01,Evening,Polyester,Fashion House,798,790.8,767.7,23.1,Weaving,254.9,9.0,3,680,9,193.4,85406.4,On Time,B
TR00193,2025-08-10,Aug,Delhi NCR,DE-L03,Evening,Viscose,Domestic Brand,968,828.4,789.7,38.7,Weaving,246.4,6.7,30,766,11,200.0,122603.2,On Time,B
TR00490,2025-08-10,Aug,Delhi NCR,DE-L03,Evening,Cotton,Fashion House,853,829.9,798.4,31.5,Yarn Break,232.7,6.6,43,658,11,156.7,109546.8,On Time,B
TR00850,2025-08-10,Aug,Delhi NCR,DE-L02,Morning,Cotton,Wholesaler,815,810.4,799.4,11.0,Stain,246.5,7.1,11,737,5,183.0,106972.8,On Time,A
TR01181,2025-08-10,Aug,Ludhiana,LU-L01,Evening,Blend,Domestic Brand,1076,955.7,907.5,48.2,Stain,300.3,4.3,56,664,10,256.9,118506.8,On Time,C
TR01305,2025-08-11,Aug,Surat,SU-L01,Morning,Denim,Exporter,1057,936.6,903.4,33.2,Shade Variation,277.9,6.2,60,880,11,225.2,163905.0,On Time,B
TR00269,2025-08-12,Aug,Delhi NCR,DE-L01,Night,Cotton,Wholesaler,901,873.7,837.8,35.9,Shade Variation,271.5,11.2,38,753,11,243.1,115328.4,On Time,B
TR00767,2025-08-12,Aug,Delhi NCR,DE-L02,Evening,Denim,Wholesaler,970,920.8,886.7,34.1,Yarn Break,271.1,9.3,13,847,6,216.1,161140.0,On Time,B
TR00896,2025-08-12,Aug,Surat,SU-L01,Evening,Denim,Fashion House,986,916.9,885.1,31.8,Yarn Break,270.8,13.0,77,621,8,203.5,160457.5,Late,B
TR00956,2025-08-12,Aug,Jaipur,JA-L01,Evening,Polyester,Wholesaler,966,906.0,860.9,45.1,Yarn Break,253.1,8.9,96,630,11,245.6,97848.0,On Time,B
TR00323,2025-08-13,Aug,Surat,SU-L03,Evening,Polyester,Fashion House,782,683.5,660.0,23.5,Stain,214.5,8.2,23,804,6,159.2,73818.0,On Time,B
TR00601,2025-08-13,Aug,Ludhiana,LU-L02,Morning,Polyester,Domestic Brand,1139,1020.2,969.0,51.2,Finishing,279.7,12.5,71,785,8,279.7,110181.6,On Time,C
TR00672,2025-08-13,Aug,Surat,SU-L02,Evening,Polyester,Fashion House,946,865.1,845.3,19.8,Yarn Break,254.2,7.9,67,867,11,212.6,93430.8,On Time,A
TR00702,2025-08-13,Aug,Ludhiana,LU-L02,Morning,Cotton,Domestic Brand,1119,1032.1,1025.9,6.2,Weaving,326.7,6.7,99,716,8,199.8,136237.2,On Time,A
TR00900,2025-08-13,Aug,Ludhiana,LU-L03,Morning,Cotton,Fashion House,1114,1017.2,982.1,35.1,Shade Variation,291.2,11.6,20,789,7,203.4,134270.4,On Time,B
TR00953,2025-08-13,Aug,Surat,SU-L03,Night,Viscose,Domestic Brand,1178,1089.9,1037.7,52.2,Finishing,290.6,14.3,48,717,5,291.3,161305.2,On Time,B
TR01135,2025-08-13,Aug,Surat,SU-L03,Evening,Cotton,Wholesaler,1115,1105.9,1091.0,14.9,Shade Variation,310.5,15.5,19,798,6,207.1,145978.8,On Time,A
TR00987,2025-08-14,Aug,Jaipur,JA-L01,Morning,Blend,Domestic Brand,1035,1024.3,1013.7,10.6,Weaving,295.5,14.2,80,792,8,192.0,127013.2,Late,A
TR00343,2025-08-15,Aug,Surat,SU-L01,Morning,Cotton,Exporter,953,875.2,847.8,27.4,Finishing,258.0,7.6,35,708,10,179.4,115526.4,On Time,B
TR00675,2025-08-15,Aug,Surat,SU-L01,Night,Cotton,Domestic Brand,1027,1020.9,981.4,39.5,Finishing,269.9,11.4,69,710,12,205.2,134758.8,On Time,B
TR01200,2025-08-15,Aug,Jaipur,JA-L02,Morning,Cotton,Fashion House,953,866.8,854.3,12.5,Shade Variation,272.2,9.9,13,850,6,163.5,114417.6,On Time,A
TR01290,2025-08-15,Aug,Ludhiana,LU-L03,Evening,Denim,Wholesaler,1056,960.2,931.8,28.4,Weaving,261.5,12.6,40,692,11,212.4,168035.0,On Time,B
TR01397,2025-08-15,Aug,Delhi NCR,DE-L01,Morning,Cotton,Domestic Brand,998,960.1,897.2,62.9,Stain,269.1,12.1,14,825,6,223.3,126733.2,On Time,C
TR00825,2025-08-16,Aug,Delhi NCR,DE-L03,Evening,Cotton,Domestic Brand,1011,825.0,787.9,37.1,Yarn Break,256.6,9.0,62,865,12,166.3,108900.0,On Time,B
TR01211,2025-08-16,Aug,Ludhiana,LU-L01,Evening,Viscose,Wholesaler,814,741.7,734.2,7.5,Shade Variation,214.3,8.2,42,825,7,153.6,109771.6,On Time,A
TR00240,2025-08-17,Aug,Ludhiana,LU-L02,Morning,Polyester,Domestic Brand,780,674.5,654.2,20.3,Stain,196.7,7.3,107,655,10,186.1,72846.0,On Time,B
TR00996,2025-08-17,Aug,Ludhiana,LU-L01,Morning,Cotton,Domestic Brand,987,906.8,883.9,22.9,Finishing,276.9,8.9,33,651,6,246.1,119697.6,On Time,B
TR00085,2025-08-18,Aug,Ludhiana,LU-L02,Night,Polyester,Fashion House,1110,975.7,939.0,36.7,Shade Variation,278.6,8.3,10,626,10,206.6,105375.6,On Time,B
TR00245,2025-08-18,Aug,Jaipur,JA-L03,Morning,Cotton,Wholesaler,838,679.7,659.9,19.8,Stain,219.2,4.3,56,819,6,139.1,89720.4,On Time,B
TR00599,2025-08-18,Aug,Surat,SU-L03,Night,Viscose,Fashion House,971,865.7,831.1,34.6,Weaving,266.6,2.7,29,753,7,195.5,128123.6,On Time,B
TR00880,2025-08-18,Aug,Surat,SU-L02,Evening,Viscose,Domestic Brand,1033,941.6,907.0,34.6,Finishing,271.2,10.0,81,631,10,184.2,139356.8,Late,B
TR01171,2025-08-18,Aug,Surat,SU-L02,Night,Polyester,Exporter,1106,874.0,833.6,40.4,Stain,255.9,8.5,148,713,9,211.0,94392.0,On Time,B
TR00040,2025-08-19,Aug,Ludhiana,LU-L03,Evening,Denim,Wholesaler,1197,1029.5,984.2,45.3,Weaving,295.2,12.5,6,715,11,188.6,180162.5,On Time,B
TR00192,2025-08-19,Aug,Jaipur,JA-L01,Morning,Cotton,Domestic Brand,944,854.8,820.6,34.2,Weaving,265.8,8.6,64,643,8,215.9,112833.6,On Time,B
TR01111,2025-08-19,Aug,Ludhiana,LU-L01,Morning,Cotton,Fashion House,841,721.1,710.2,10.9,Finishing,212.2,11.5,32,676,12,154.1,95185.2,On Time,A
TR01172,2025-08-19,Aug,Surat,SU-L02,Evening,Blend,Fashion House,893,820.9,787.4,33.5,Yarn Break,252.3,8.5,21,845,9,189.7,101791.6,On Time,B
TR00130,2025-08-20,Aug,Ludhiana,LU-L02,Night,Cotton,Wholesaler,926,814.6,785.3,29.3,Shade Variation,246.6,5.2,15,881,12,198.8,107527.2,On Time,B
TR00341,2025-08-20,Aug,Delhi NCR,DE-L03,Morning,Blend,Wholesaler,1071,973.5,939.4,34.1,Weaving,313.4,8.7,5,882,11,232.2,120714.0,On Time,B
TR00458,2025-08-20,Aug,Surat,SU-L02,Night,Cotton,Exporter,978,812.6,778.5,34.1,Shade Variation,248.5,9.4,49,889,12,215.1,107263.2,On Time,B
TR00475,2025-08-20,Aug,Delhi NCR,DE-L03,Evening,Polyester,Exporter,1143,1200.2,1167.3,32.9,Yarn Break,336.2,18.3,50,736,8,288.6,129621.6,On Time,B
TR00658,2025-08-20,Aug,Delhi NCR,DE-L01,Evening,Polyester,Wholesaler,957,865.2,831.3,33.9,Finishing,240.8,6.2,52,735,5,157.8,93441.6,On Time,B
TR00743,2025-08-20,Aug,Ludhiana,LU-L03,Night,Cotton,Wholesaler,902,879.0,836.9,42.1,Stain,251.9,14.2,6,771,7,205.5,116028.0,On Time,B
TR00958,2025-08-20,Aug,Surat,SU-L02,Night,Polyester,Exporter,888,791.4,767.1,24.3,Yarn Break,215.3,5.2,38,671,5,206.1,85471.2,On Time,B
TR01196,2025-08-20,Aug,Jaipur,JA-L01,Evening,Cotton,Wholesaler,897,772.0,757.0,15.0,Weaving,246.7,7.9,42,861,9,212.5,101904.0,On Time,A
TR01370,2025-08-20,Aug,Delhi NCR,DE-L03,Evening,Cotton,Domestic Brand,877,886.1,861.1,25.0,Yarn Break,256.4,6.5,28,753,8,194.4,116965.2,On Time,B
TR01417,2025-08-20,Aug,Jaipur,JA-L01,Evening,Viscose,Fashion House,1036,977.4,932.5,44.9,Stain,309.9,9.1,71,680,11,230.8,144655.2,Late,B
TR01467,2025-08-20,Aug,Delhi NCR,DE-L03,Morning,Viscose,Wholesaler,872,855.0,836.7,18.3,Yarn Break,226.7,10.3,4,704,12,218.1,126540.0,On Time,A
TR00099,2025-08-21,Aug,Delhi NCR,DE-L03,Morning,Denim,Fashion House,971,924.3,891.9,32.4,Yarn Break,262.6,15.6,7,881,9,216.6,161752.5,On Time,B
TR00673,2025-08-21,Aug,Surat,SU-L03,Morning,Viscose,Domestic Brand,896,829.4,793.5,35.9,Weaving,256.2,15.9,29,841,5,221.3,122751.2,On Time,B
TR00782,2025-08-21,Aug,Delhi NCR,DE-L03,Night,Cotton,Exporter,840,814.8,796.0,18.8,Shade Variation,215.5,11.6,45,639,12,181.6,107553.6,On Time,A
TR00920,2025-08-21,Aug,Jaipur,JA-L02,Evening,Denim,Fashion House,1093,875.0,859.7,15.3,Yarn Break,230.3,6.8,53,634,10,227.4,153125.0,On Time,A
TR01128,2025-08-21,Aug,Surat,SU-L01,Evening,Viscose,Fashion House,1195,1039.9,1012.6,27.3,Stain,301.1,11.7,29,711,11,273.8,153905.2,On Time,B
TR01235,2025-08-21,Aug,Ludhiana,LU-L02,Morning,Cotton,Exporter,859,820.9,800.3,20.6,Finishing,217.4,13.3,35,649,7,191.1,108358.8,On Time,B
TR01337,2025-08-21,Aug,Surat,SU-L03,Morning,Blend,Wholesaler,813,774.0,742.1,31.9,Yarn Break,214.9,6.7,15,779,8,185.9,95976.0,On Time,B
TR00616,2025-08-22,Aug,Surat,SU-L01,Evening,Blend,Fashion House,1153,1048.8,1019.8,29.0,Shade Variation,324.6,8.6,24,773,6,211.5,130051.2,On Time,B
TR01068,2025-08-22,Aug,Surat,SU-L02,Evening,Cotton,Exporter,802,654.7,631.6,23.1,Shade Variation,199.4,8.9,93,732,8,158.7,86420.4,Late,B
TR00569,2025-08-23,Aug,Ludhiana,LU-L01,Night,Cotton,Wholesaler,1218,1068.9,1029.7,39.2,Shade Variation,296.2,8.1,57,685,7,244.2,141094.8,On Time,B
TR00600,2025-08-23,Aug,Delhi NCR,DE-L01,Evening,Blend,Exporter,1204,1130.1,1083.7,46.4,Finishing,348.7,9.2,37,786,11,297.3,140132.4,On Time,B
TR00026,2025-08-24,Aug,Jaipur,JA-L02,Morning,Polyester,Domestic Brand,784,718.8,686.2,32.6,Finishing,220.7,9.5,57,819,8,174.5,77630.4,On Time,B
TR00934,2025-08-25,Aug,Surat,SU-L02,Morning,Denim,Domestic Brand,889,811.4,787.5,23.9,Finishing,241.1,4.2,3,860,5,216.1,141995.0,On Time,B
TR00984,2025-08-25,Aug,Delhi NCR,DE-L03,Morning,Denim,Exporter,1072,900.3,860.7,39.6,Weaving,279.4,6.8,41,660,11,243.7,157552.5,On Time,B
TR01130,2025-08-25,Aug,Surat,SU-L01,Night,Cotton,Exporter,972,931.9,904.5,27.4,Stain,292.4,7.7,36,668,11,194.7,123010.8,On Time,B
TR00244,2025-08-26,Aug,Delhi NCR,DE-L01,Morning,Cotton,Domestic Brand,940,925.4,889.2,36.2,Stain,257.5,14.5,47,732,12,176.7,122152.8,On Time,B
TR00502,2025-08-26,Aug,Delhi NCR,DE-L01,Evening,Polyester,Exporter,1146,1109.5,1091.2,18.3,Shade Variation,348.2,15.8,21,731,9,216.2,119826.0,On Time,A
TR00771,2025-08-26,Aug,Surat,SU-L01,Night,Blend,Domestic Brand,862,676.8,661.5,15.3,Shade Variation,185.9,7.1,113,801,8,170.6,83923.2,On Time,A
TR00824,2025-08-26,Aug,Jaipur,JA-L02,Morning,Cotton,Exporter,1113,1007.2,972.5,34.7,Stain,285.7,12.0,40,642,8,245.0,132950.4,On Time,B
TR01089,2025-08-26,Aug,Ludhiana,LU-L03,Morning,Denim,Exporter,1073,999.5,981.3,18.2,Shade Variation,279.3,9.2,75,660,8,262.6,174912.5,On Time,A
TR01205,2025-08-26,Aug,Jaipur,JA-L01,Night,Polyester,Wholesaler,1219,1084.8,1044.2,40.6,Shade Variation,310.3,9.3,28,705,9,211.8,117158.4,On Time,B
TR01221,2025-08-26,Aug,Surat,SU-L03,Morning,Viscose,Wholesaler,999,911.1,877.4,33.7,Finishing,292.6,12.6,50,645,11,206.8,134842.8,On Time,B
TR01255,2025-08-26,Aug,Delhi NCR,DE-L01,Night,Cotton,Exporter,1009,837.3,804.7,32.6,Stain,247.0,10.7,52,892,11,221.4,110523.6,On Time,B
TR00003,2025-08-27,Aug,Delhi NCR,DE-L03,Morning,Polyester,Fashion House,811,739.8,718.0,21.8,Weaving,217.0,9.0,19,702,6,184.2,79898.4,On Time,B
TR00123,2025-08-27,Aug,Jaipur,JA-L03,Morning,Polyester,Fashion House,1167,1008.4,959.4,49.0,Shade Variation,275.8,11.6,21,754,11,270.1,108907.2,On Time,B
TR00652,2025-08-27,Aug,Delhi NCR,DE-L02,Morning,Cotton,Domestic Brand,861,760.0,737.1,22.9,Yarn Break,235.9,11.1,39,626,5,192.0,100320.0,On Time,B
TR00986,2025-08-27,Aug,Ludhiana,LU-L01,Morning,Blend,Exporter,1153,1077.6,1021.9,55.7,Finishing,293.5,14.6,45,837,12,197.5,133622.4,On Time,C
TR01224,2025-08-27,Aug,Surat,SU-L02,Morning,Blend,Fashion House,892,862.8,834.7,28.1,Shade Variation,229.7,11.8,18,893,9,225.0,106987.2,On Time,B
TR01398,2025-08-27,Aug,Jaipur,JA-L03,Night,Blend,Fashion House,1097,1019.0,970.0,49.0,Weaving,316.0,18.9,42,628,12,267.9,126356.0,On Time,B
TR01438,2025-08-27,Aug,Ludhiana,LU-L02,Morning,Denim,Wholesaler,1055,925.8,901.0,24.8,Yarn Break,260.7,12.6,76,825,12,205.3,162015.0,Late,B
TR00842,2025-08-28,Aug,Delhi NCR,DE-L02,Evening,Cotton,Wholesaler,930,865.9,834.7,31.2,Yarn Break,235.8,9.8,23,623,5,223.4,114298.8,On Time,B
TR01277,2025-08-28,Aug,Jaipur,JA-L02,Evening,Viscose,Fashion House,923,837.3,806.3,31.0,Finishing,258.8,14.5,50,773,9,217.1,123920.4,On Time,B
TR00316,2025-08-29,Aug,Jaipur,JA-L01,Morning,Cotton,Domestic Brand,798,681.3,655.1,26.2,Yarn Break,209.2,6.6,117,866,12,147.8,89931.6,On Time,B
TR00730,2025-08-29,Aug,Surat,SU-L01,Night,Cotton,Wholesaler,1162,1152.2,1080.2,72.0,Weaving,344.6,9.9,22,642,10,238.1,152090.4,On Time,C
TR00156,2025-08-30,Aug,Ludhiana,LU-L01,Morning,Blend,Wholesaler,937,914.0,882.0,32.0,Yarn Break,267.6,9.1,49,727,6,241.6,113336.0,On Time,B
TR00255,2025-08-30,Aug,Ludhiana,LU-L01,Morning,Blend,Fashion House,1206,1132.6,1079.2,53.4,Stain,304.6,16.0,19,791,12,292.3,140442.4,On Time,B
TR00372,2025-08-30,Aug,Delhi NCR,DE-L03,Morning,Cotton,Fashion House,1100,1054.7,1014.0,40.7,Shade Variation,291.9,4.5,32,649,9,212.8,139220.4,On Time,B
TR00446,2025-08-30,Aug,Delhi NCR,DE-L03,Morning,Viscose,Domestic Brand,1028,956.9,895.5,61.4,Finishing,252.6,12.4,39,745,7,200.9,141621.2,On Time,C
TR00108,2025-08-31,Aug,Jaipur,JA-L02,Evening,Cotton,Fashion House,879,896.7,865.7,31.0,Weaving,273.6,9.0,49,655,7,197.4,118364.4,On Time,B
TR00162,2025-08-31,Aug,Jaipur,JA-L02,Night,Blend,Fashion House,864,849.7,801.2,48.5,Shade Variation,240.4,5.3,29,623,10,160.7,105362.8,On Time,C
TR00237,2025-08-31,Aug,Surat,SU-L01,Night,Polyester,Exporter,1014,922.1,862.9,59.2,Weaving,260.7,8.9,15,780,10,219.2,99586.8,On Time,C
TR00479,2025-08-31,Aug,Jaipur,JA-L03,Night,Viscose,Fashion House,998,958.4,909.4,49.0,Finishing,295.8,8.7,17,895,8,241.6,141843.2,On Time,C
TR00819,2025-08-31,Aug,Surat,SU-L03,Evening,Denim,Exporter,837,778.5,732.2,46.3,Stain,225.8,11.2,18,894,5,213.4,136237.5,On Time,C
TR00822,2025-08-31,Aug,Surat,SU-L03,Evening,Polyester,Wholesaler,787,684.6,657.7,26.9,Weaving,217.7,11.2,31,722,7,153.6,73936.8,On Time,B
TR00122,2025-09-01,Sep,Delhi NCR,DE-L03,Morning,Blend,Domestic Brand,1059,1068.4,1045.6,22.8,Shade Variation,342.1,7.8,33,838,7,289.5,132481.6,On Time,A
TR00311,2025-09-01,Sep,Jaipur,JA-L01,Night,Polyester,Fashion House,872,720.3,695.0,25.3,Stain,191.6,9.0,52,658,11,167.3,77792.4,On Time,B
TR01049,2025-09-01,Sep,Surat,SU-L01,Morning,Polyester,Exporter,824,804.7,778.0,26.7,Weaving,215.9,7.2,15,818,10,156.1,86907.6,On Time,B
TR00080,2025-09-02,Sep,Delhi NCR,DE-L01,Morning,Cotton,Wholesaler,967,1015.4,962.0,53.4,Weaving,274.0,10.9,58,627,8,278.3,134032.8,On Time,C
TR00283,2025-09-02,Sep,Surat,SU-L02,Morning,Blend,Domestic Brand,1111,1004.5,969.3,35.2,Yarn Break,312.6,10.3,34,833,8,245.7,124558.0,On Time,B
TR00641,2025-09-02,Sep,Jaipur,JA-L02,Morning,Polyester,Domestic Brand,1213,1154.4,1111.6,42.8,Shade Variation,312.5,10.0,90,676,8,260.1,124675.2,On Time,B
TR00736,2025-09-02,Sep,Delhi NCR,DE-L03,Night,Polyester,Domestic Brand,870,776.6,759.7,16.9,Weaving,226.3,12.4,42,880,10,181.4,83872.8,On Time,A
TR00859,2025-09-02,Sep,Surat,SU-L01,Evening,Denim,Domestic Brand,1188,1036.7,1030.5,6.2,Shade Variation,318.4,13.6,24,870,5,212.6,181422.5,On Time,A
TR01132,2025-09-02,Sep,Ludhiana,LU-L02,Evening,Cotton,Fashion House,1083,954.6,909.1,45.5,Weaving,270.3,8.8,56,622,10,249.8,126007.2,Late,B
TR00312,2025-09-03,Sep,Ludhiana,LU-L01,Night,Polyester,Fashion House,822,784.0,766.0,18.0,Shade Variation,225.3,10.7,25,896,8,162.0,84672.0,On Time,A
TR01306,2025-09-03,Sep,Surat,SU-L01,Morning,Viscose,Wholesaler,1074,906.3,885.5,20.8,Finishing,261.6,6.5,89,849,12,252.7,134132.4,Late,A
TR01427,2025-09-03,Sep,Surat,SU-L03,Morning,Viscose,Wholesaler,815,741.4,718.0,23.4,Shade Variation,236.3,12.7,34,746,6,185.6,109727.2,On Time,B
TR01071,2025-09-04,Sep,Jaipur,JA-L03,Evening,Cotton,Fashion House,1003,921.7,905.2,16.5,Weaving,282.5,8.4,16,858,9,175.6,121664.4,On Time,A
TR01274,2025-09-04,Sep,Delhi NCR,DE-L01,Night,Polyester,Fashion House,833,717.4,694.2,23.2,Shade Variation,197.8,5.4,28,857,6,166.4,77479.2,On Time,B
TR01329,2025-09-04,Sep,Surat,SU-L01,Night,Polyester,Exporter,1191,1113.3,1086.0,27.3,Weaving,305.3,9.6,31,886,12,252.6,120236.4,On Time,A
TR01424,2025-09-04,Sep,Delhi NCR,DE-L03,Morning,Cotton,Wholesaler,1156,945.0,903.3,41.7,Stain,260.8,12.5,33,691,9,211.1,124740.0,On Time,B
TR00049,2025-09-05,Sep,Ludhiana,LU-L02,Night,Viscose,Exporter,836,769.7,748.6,21.1,Yarn Break,242.5,4.9,12,696,9,176.9,113915.6,On Time,B
TR00257,2025-09-05,Sep,Jaipur,JA-L02,Morning,Denim,Domestic Brand,1197,1192.3,1178.2,14.1,Weaving,325.0,17.9,25,651,6,317.8,208652.5,On Time,A
TR00416,2025-09-05,Sep,Jaipur,JA-L01,Morning,Viscose,Wholesaler,907,782.3,736.8,45.5,Stain,217.2,5.3,66,815,11,175.2,115780.4,On Time,C
TR00711,2025-09-05,Sep,Ludhiana,LU-L01,Night,Denim,Fashion House,1168,1041.1,987.8,53.3,Stain,331.2,12.6,80,849,6,270.7,182192.5,Late,C
TR01298,2025-09-05,Sep,Surat,SU-L02,Evening,Blend,Fashion House,1183,1137.7,1097.6,40.1,Yarn Break,322.4,15.7,28,664,7,218.7,141074.8,On Time,B
TR01327,2025-09-05,Sep,Jaipur,JA-L01,Morning,Polyester,Wholesaler,1143,980.6,929.9,50.7,Weaving,303.8,8.5,77,711,8,199.6,105904.8,On Time,C
TR00550,2025-09-06,Sep,Surat,SU-L03,Night,Blend,Wholesaler,795,723.6,682.0,41.6,Shade Variation,202.3,10.3,7,897,10,133.5,89726.4,On Time,C
TR00827,2025-09-06,Sep,Ludhiana,LU-L02,Morning,Polyester,Wholesaler,994,763.1,743.6,19.5,Stain,201.2,6.9,37,698,8,176.3,82414.8,Late,B
TR00060,2025-09-07,Sep,Jaipur,JA-L02,Morning,Viscose,Fashion House,856,776.2,740.7,35.5,Finishing,228.5,10.5,78,898,12,159.7,114877.6,On Time,B
TR00098,2025-09-07,Sep,Ludhiana,LU-L01,Evening,Cotton,Exporter,897,912.7,861.7,51.0,Shade Variation,264.5,11.7,86,896,6,231.2,120476.4,On Time,C
TR00191,2025-09-07,Sep,Delhi NCR,DE-L01,Morning,Denim,Fashion House,1099,1012.9,944.2,68.7,Finishing,305.4,10.8,2,740,10,274.0,177257.5,On Time,C
TR00813,2025-09-07,Sep,Jaipur,JA-L01,Evening,Denim,Wholesaler,1059,896.1,860.6,35.5,Finishing,237.6,9.6,51,720,7,191.7,156817.5,On Time,B
TR00075,2025-09-08,Sep,Jaipur,JA-L03,Night,Blend,Fashion House,856,753.1,726.4,26.7,Shade Variation,230.6,9.7,30,851,12,150.4,93384.4,On Time,B
TR00615,2025-09-08,Sep,Surat,SU-L01,Evening,Cotton,Wholesaler,976,867.3,826.4,40.9,Shade Variation,269.3,10.3,36,657,6,169.6,114483.6,Late,B
TR00636,2025-09-08,Sep,Delhi NCR,DE-L01,Morning,Denim,Exporter,1090,980.5,931.0,49.5,Weaving,291.2,12.1,18,804,12,191.0,171587.5,On Time,C
TR00788,2025-09-08,Sep,Ludhiana,LU-L03,Morning,Polyester,Wholesaler,838,800.8,780.5,20.3,Weaving,235.5,11.1,26,817,6,157.5,86486.4,On Time,B
TR01062,2025-09-08,Sep,Surat,SU-L01,Evening,Denim,Domestic Brand,900,787.2,758.2,29.0,Shade Variation,251.0,6.2,33,893,5,187.0,137760.0,On Time,B
TR00587,2025-09-09,Sep,Delhi NCR,DE-L03,Evening,Viscose,Domestic Brand,1197,1011.2,984.2,27.0,Shade Variation,288.6,10.0,49,815,8,188.3,149657.6,On Time,B
TR01149,2025-09-09,Sep,Delhi NCR,DE-L03,Evening,Denim,Domestic Brand,937,847.0,815.1,31.9,Finishing,226.1,11.0,24,711,11,180.4,148225.0,On Time,B
TR00941,2025-09-10,Sep,Ludhiana,LU-L02,Morning,Cotton,Wholesaler,1131,1067.3,1003.6,63.7,Yarn Break,309.6,11.1,6,734,11,276.9,140883.6,On Time,C
TR01183,2025-09-10,Sep,Ludhiana,LU-L02,Evening,Cotton,Wholesaler,1107,1104.7,1035.6,69.1,Finishing,336.6,11.5,21,625,10,213.4,145820.4,On Time,C
TR00422,2025-09-11,Sep,Ludhiana,LU-L03,Morning,Cotton,Fashion House,794,721.4,711.9,9.5,Stain,228.9,5.5,19,704,5,132.9,95224.8,On Time,A
TR00666,2025-09-11,Sep,Ludhiana,LU-L01,Evening,Viscose,Exporter,1004,947.3,912.5,34.8,Yarn Break,270.6,10.3,24,867,7,193.5,140200.4,On Time,B
TR00008,2025-09-12,Sep,Jaipur,JA-L02,Morning,Cotton,Wholesaler,848,781.9,761.0,20.9,Weaving,249.1,10.2,18,823,8,160.0,103210.8,On Time,B
TR00175,2025-09-12,Sep,Delhi NCR,DE-L03,Evening,Polyester,Fashion House,827,740.2,711.0,29.2,Stain,224.5,6.8,19,868,7,180.5,79941.6,On Time,B
