order_id,order_date,month,customer_id,customer_segment,region,city,category,product,channel,payment_method,quantity,unit_price,discount,sales,profit,shipping_days,returned
ORD103522,2025-11-30,2025-11,CUST7771,Returning Customer,Central,Kolkata,Beauty,Face Cream,Mobile App,Debit Card,6,29,0.05,165.3,61.0,9,No
ORD103523,2025-05-19,2025-05,CUST7742,Returning Customer,North,Chennai,Electronics,Laptop,Mobile App,Net Banking,2,511,0.25,766.5,144.64,5,No
ORD103524,2025-11-10,2025-11,CUST3560,Returning Customer,Central,Lucknow,Books,Business Book,Marketplace,Net Banking,1,39,0.05,37.05,6.2,8,No
ORD103525,2025-03-03,2025-03,CUST6293,Premium Customer,North,Mumbai,Books,Biography,Website,Net Banking,2,50,0.25,75.0,15.21,1,No
ORD103526,2025-03-03,2025-03,CUST7423,Returning Customer,North,Jaipur,Electronics,Headphones,Website,COD,4,1186,0.15,4032.4,753.7,7,No
ORD103527,2025-10-18,2025-10,CUST7891,Premium Customer,Central,Ahmedabad,Home & Kitchen,Cookware Set,Website,UPI,2,97,0.25,145.5,25.46,2,No
ORD103528,2025-06-28,2025-06,CUST6813,Returning Customer,West,Kolkata,Grocery,Rice Pack,Website,Credit Card,1,24,0.2,19.2,2.66,6,No
ORD103529,2025-02-26,2025-02,CUST1052,Returning Customer,West,Jaipur,Sports,Yoga Mat,Website,Net Banking,6,185,0.15,943.5,243.29,7,No
ORD103530,2025-11-12,2025-11,CUST1108,New Customer,East,Ahmedabad,Books,Business Book,Marketplace,Net Banking,1,36,0.2,28.8,4.56,8,Yes
ORD103531,2025-02-04,2025-02,CUST9793,New Customer,North,Jaipur,Fashion,Jeans,Website,Credit Card,5,125,0.05,593.75,142.17,3,No
ORD103532,2025-04-24,2025-04,CUST9545,Returning Customer,Central,Chennai,Beauty,Serum,Mobile App,UPI,3,103,0.15,262.65,72.63,7,No
ORD103533,2025-08-29,2025-08,CUST4179,New Customer,West,Lucknow,Fashion,Jeans,Marketplace,COD,6,95,0,570,140.57,7,Yes
ORD103534,2025-03-28,2025-03,CUST6889,Returning Customer,West,Ahmedabad,Sports,Dumbbells,Marketplace,Net Banking,1,223,0.2,178.4,33.92,1,No
ORD103535,2025-01-15,2025-01,CUST4172,Premium Customer,East,Hyderabad,Home & Kitchen,Cookware Set,Marketplace,UPI,1,332,0.15,282.2,77.41,5,No
ORD103536,2025-05-30,2025-05,CUST4909,New Customer,West,Mumbai,Electronics,Smartwatch,Mobile App,Debit Card,5,1137,0.1,5116.5,485.75,5,No
ORD103537,2025-02-28,2025-02,CUST1557,Returning Customer,East,Delhi,Beauty,Makeup Kit,Mobile App,Net Banking,4,93,0.05,353.4,93.35,2,No
ORD103538,2025-09-16,2025-09,CUST3308,New Customer,South,Hyderabad,Sports,Cricket Bat,Mobile App,COD,2,43,0.2,68.8,11.78,7,No
ORD103539,2025-05-27,2025-05,CUST9618,Premium Customer,Central,Jaipur,Home & Kitchen,Cookware Set,Marketplace,Credit Card,5,220,0.25,825.0,204.24,7,No
ORD103540,2025-08-02,2025-08,CUST6122,Returning Customer,East,Chennai,Electronics,Headphones,Website,UPI,5,529,0.1,2380.5,363.23,6,No
ORD103541,2025-06-04,2025-06,CUST3340,Returning Customer,North,Kolkata,Beauty,Perfume,Mobile App,Net Banking,2,13,0.05,24.7,9.24,6,No
ORD103542,2025-09-20,2025-09,CUST7856,Returning Customer,East,Mumbai,Fashion,Jeans,Mobile App,Net Banking,6,152,0.1,820.8,183.42,8,No
ORD103543,2025-11-21,2025-11,CUST4029,Returning Customer,North,Pune,Sports,Running Shoes,Marketplace,Credit Card,4,126,0.1,453.6,81.85,6,No
ORD103544,2025-01-29,2025-01,CUST5029,Premium Customer,Central,Jaipur,Home & Kitchen,Bedsheet,Mobile App,COD,1,158,0.1,142.2,34.98,5,No
ORD103545,2025-03-21,2025-03,CUST3555,Returning Customer,West,Jaipur,Electronics,Smartphone,Marketplace,Net Banking,4,585,0,2340,449.61,9,No
ORD103546,2025-12-01,2025-12,CUST8028,New Customer,North,Pune,Electronics,Smartwatch,Mobile App,COD,2,1141,0.2,1825.6,192.43,1,No
ORD103547,2025-09-27,2025-09,CUST2629,Returning Customer,North,Pune,Electronics,Smartwatch,Website,UPI,6,182,0.05,1037.4,117.0,8,No
ORD103548,2025-09-09,2025-09,CUST3872,Returning Customer,South,Kolkata,Grocery,Cooking Oil,Website,Credit Card,6,51,0.15,260.1,17.37,5,No
ORD103549,2025-08-07,2025-08,CUST6697,Returning Customer,East,Kolkata,Beauty,Serum,Mobile App,Net Banking,5,127,0,635,222.95,8,No
ORD103550,2025-05-10,2025-05,CUST5533,Premium Customer,East,Ahmedabad,Grocery,Rice Pack,Marketplace,COD,6,73,0.05,416.1,30.51,3,No
ORD103551,2025-02-11,2025-02,CUST8916,Returning Customer,South,Kolkata,Grocery,Cooking Oil,Mobile App,Net Banking,6,5,0.1,27.0,1.59,4,No
ORD103552,2025-02-21,2025-02,CUST8282,Returning Customer,West,Chennai,Beauty,Shampoo,Website,Credit Card,6,109,0,654,173.72,4,No
ORD103553,2025-04-29,2025-04,CUST9573,Returning Customer,Central,Chennai,Electronics,Laptop,Website,COD,5,556,0.15,2363.0,175.34,5,No
ORD103554,2025-08-28,2025-08,CUST9092,Returning Customer,North,Delhi,Grocery,Cooking Oil,Marketplace,Credit Card,2,32,0.2,51.2,9.09,4,No
ORD103555,2025-06-10,2025-06,CUST1665,New Customer,North,Kolkata,Electronics,Headphones,Website,Debit Card,5,667,0,3335,603.12,5,No
ORD103556,2025-10-27,2025-10,CUST3945,Returning Customer,South,Pune,Home & Kitchen,Mixer,Mobile App,UPI,6,25,0.05,142.5,36.56,3,No
ORD103557,2025-02-19,2025-02,CUST8742,New Customer,Central,Mumbai,Fashion,Jeans,Mobile App,COD,5,57,0.1,256.5,85.49,1,No
ORD103558,2025-05-31,2025-05,CUST6417,New Customer,North,Kolkata,Fashion,Dress,Marketplace,COD,6,157,0.15,800.7,239.32,5,No
ORD103559,2025-06-09,2025-06,CUST4988,Returning Customer,West,Kolkata,Beauty,Face Cream,Marketplace,Debit Card,6,21,0.05,119.7,35.33,1,No
ORD103560,2025-03-28,2025-03,CUST4580,New Customer,West,Bengaluru,Beauty,Face Cream,Marketplace,Credit Card,6,38,0,228,67.51,5,No
ORD103561,2025-06-30,2025-06,CUST2580,Returning Customer,South,Delhi,Fashion,T-Shirt,Marketplace,COD,2,175,0.2,280.0,88.08,5,No
ORD103562,2025-12-13,2025-12,CUST1099,New Customer,South,Chennai,Home & Kitchen,Lamp,Website,Credit Card,3,276,0.25,621.0,103.2,1,No
ORD103563,2025-02-17,2025-02,CUST4718,New Customer,Central,Ahmedabad,Electronics,Laptop,Mobile App,Credit Card,2,1186,0,2372,265.33,1,No
ORD103564,2025-08-20,2025-08,CUST2210,New Customer,West,Mumbai,Electronics,Tablet,Marketplace,Net Banking,2,456,0.1,820.8,155.21,3,No
ORD103565,2025-07-17,2025-07,CUST3111,New Customer,South,Pune,Electronics,Smartphone,Marketplace,Credit Card,4,798,0.2,2553.6,289.37,2,No
ORD103566,2025-01-16,2025-01,CUST3336,Premium Customer,North,Chennai,Grocery,Cooking Oil,Mobile App,UPI,1,52,0,52,5.11,1,No
ORD103567,2025-09-11,2025-09,CUST5253,New Customer,South,Mumbai,Electronics,Tablet,Marketplace,COD,5,901,0.25,3378.75,417.56,4,No
ORD103568,2025-01-06,2025-01,CUST8784,New Customer,North,Lucknow,Electronics,Headphones,Mobile App,Credit Card,4,726,0.05,2758.8,297.38,1,No
ORD103569,2025-07-30,2025-07,CUST7226,New Customer,North,Delhi,Fashion,Dress,Marketplace,Credit Card,5,95,0,475,141.53,3,No
ORD103570,2025-03-21,2025-03,CUST8364,Returning Customer,South,Ahmedabad,Sports,Football,Marketplace,Net Banking,3,135,0,405,96.58,1,No
ORD103571,2025-02-15,2025-02,CUST7548,New Customer,North,Delhi,Fashion,Jeans,Website,Credit Card,4,83,0.2,265.6,81.72,8,No
ORD103572,2025-08-10,2025-08,CUST5949,Returning Customer,West,Pune,Sports,Dumbbells,Website,Credit Card,6,115,0,690,171.92,5,No
ORD103573,2025-09-14,2025-09,CUST6789,Premium Customer,East,Chennai,Electronics,Tablet,Mobile App,COD,2,1008,0.15,1713.6,210.68,7,No
ORD103574,2025-02-16,2025-02,CUST4608,New Customer,South,Hyderabad,Home & Kitchen,Mixer,Marketplace,UPI,2,129,0.15,219.3,41.93,5,No
ORD103575,2025-08-25,2025-08,CUST1144,Premium Customer,South,Jaipur,Sports,Running Shoes,Marketplace,UPI,2,98,0.15,166.6,25.3,6,No
ORD103576,2025-06-18,2025-06,CUST7888,Returning Customer,West,Hyderabad,Books,Biography,Marketplace,UPI,6,52,0.2,249.6,37.67,2,No
ORD103577,2025-10-26,2025-10,CUST5204,Returning Customer,West,Ahmedabad,Fashion,Sneakers,Marketplace,Net Banking,4,112,0,448,139.79,4,No
ORD103578,2025-10-03,2025-10,CUST2227,Returning Customer,Central,Ahmedabad,Beauty,Serum,Website,COD,4,23,0.05,87.4,29.39,7,No
ORD103579,2025-02-27,2025-02,CUST2990,Premium Customer,West,Ahmedabad,Electronics,Smartphone,Mobile App,Net Banking,1,949,0.2,759.2,144.11,6,No
ORD103580,2025-04-01,2025-04,CUST4752,Returning Customer,North,Chennai,Fashion,T-Shirt,Marketplace,COD,1,144,0.2,115.2,31.01,1,No
ORD103581,2025-07-24,2025-07,CUST2984,Returning Customer,North,Chennai,Beauty,Face Cream,Marketplace,UPI,4,102,0,408,123.17,5,No
ORD103582,2025-03-11,2025-03,CUST2998,Returning Customer,West,Kolkata,Beauty,Serum,Website,Net Banking,6,124,0.25,558.0,195.16,3,No
ORD103583,2025-01-09,2025-01,CUST8214,Premium Customer,East,Delhi,Grocery,Tea,Website,Debit Card,4,55,0.1,198.0,34.97,1,No
ORD103584,2025-07-21,2025-07,CUST4508,New Customer,West,Ahmedabad,Books,Children Book,Website,UPI,1,17,0.1,15.3,2.58,2,No
ORD103585,2025-12-27,2025-12,CUST5076,Returning Customer,East,Bengaluru,Grocery,Cooking Oil,Mobile App,Net Banking,2,80,0.2,128.0,17.94,5,No
ORD103586,2025-07-02,2025-07,CUST8006,Returning Customer,East,Chennai,Electronics,Smartwatch,Mobile App,Debit Card,1,567,0.25,425.25,67.88,9,No
ORD103587,2025-01-04,2025-01,CUST4246,Returning Customer,Central,Jaipur,Sports,Cricket Bat,Marketplace,Net Banking,4,179,0.2,572.8,141.54,2,No
ORD103588,2025-06-04,2025-06,CUST7278,Premium Customer,East,Mumbai,Books,Fiction Book,Website,COD,6,36,0.05,205.2,36.25,4,No
ORD103589,2025-04-17,2025-04,CUST7406,Returning Customer,Central,Jaipur,Beauty,Serum,Website,Net Banking,5,133,0.15,565.25,213.36,3,No
ORD103590,2025-10-15,2025-10,CUST4360,Returning Customer,South,Hyderabad,Beauty,Makeup Kit,Mobile App,COD,2,86,0.1,154.8,46.13,2,No
ORD103591,2025-08-16,2025-08,CUST7202,Returning Customer,East,Mumbai,Grocery,Rice Pack,Website,UPI,6,32,0.2,153.6,18.9,5,No
ORD103592,2025-12-12,2025-12,CUST8722,New Customer,East,Kolkata,Home & Kitchen,Storage Box,Website,Credit Card,5,285,0.25,1068.75,247.97,2,No
ORD103593,2025-09-06,2025-09,CUST9733,Returning Customer,Central,Lucknow,Books,Children Book,Marketplace,COD,6,36,0.2,172.8,34.06,3,No
ORD103594,2025-02-01,2025-02,CUST8380,New Customer,North,Kolkata,Grocery,Tea,Marketplace,Debit Card,5,47,0.1,211.5,23.53,3,No
ORD103595,2025-01-26,2025-01,CUST1445,Returning Customer,East,Hyderabad,Fashion,Sneakers,Marketplace,Net Banking,5,159,0.05,755.25,177.32,5,No
ORD103596,2025-03-25,2025-03,CUST3099,Returning Customer,West,Ahmedabad,Electronics,Headphones,Website,Net Banking,4,163,0.2,521.6,41.96,9,No
ORD103597,2025-02-15,2025-02,CUST5661,Returning Customer,South,Jaipur,Books,Biography,Mobile App,UPI,4,20,0.25,60.0,11.68,8,No
ORD103598,2025-03-23,2025-03,CUST5356,Returning Customer,North,Mumbai,Electronics,Headphones,Website,UPI,2,1074,0.05,2040.6,306.48,7,No
ORD103599,2025-06-11,2025-06,CUST2640,New Customer,East,Jaipur,Grocery,Flour Pack,Marketplace,UPI,4,47,0,188,25.86,8,No
ORD103600,2025-03-08,2025-03,CUST5988,New Customer,North,Bengaluru,Home & Kitchen,Storage Box,Mobile App,Credit Card,3,213,0.25,479.25,94.97,5,No
ORD103601,2025-07-25,2025-07,CUST3114,Returning Customer,North,Chennai,Sports,Yoga Mat,Mobile App,Debit Card,1,86,0.05,81.7,19.51,8,No
ORD103602,2025-05-03,2025-05,CUST5100,Premium Customer,West,Mumbai,Fashion,Jacket,Mobile App,Net Banking,4,19,0.1,68.4,21.86,7,No
ORD103603,2025-05-03,2025-05,CUST3552,New Customer,Central,Jaipur,Electronics,Smartwatch,Mobile App,UPI,2,449,0,898,155.8,2,No
ORD103604,2025-01-12,2025-01,CUST7025,Premium Customer,North,Pune,Books,Business Book,Website,COD,3,46,0.05,131.1,17.16,8,No
ORD103605,2025-12-17,2025-12,CUST8656,New Customer,Central,Kolkata,Fashion,Dress,Marketplace,COD,4,99,0.05,376.2,120.66,4,Yes
ORD103606,2025-08-23,2025-08,CUST7147,Premium Customer,Central,Delhi,Fashion,Dress,Mobile App,Debit Card,3,144,0.1,388.8,128.47,1,No
ORD103607,2025-01-02,2025-01,CUST4189,Premium Customer,West,Kolkata,Books,Exam Guide,Mobile App,Credit Card,5,60,0.25,225.0,30.05,4,No
ORD103608,2025-04-07,2025-04,CUST1001,Returning Customer,North,Ahmedabad,Home & Kitchen,Lamp,Mobile App,UPI,5,88,0.25,330.0,72.84,9,No
ORD103609,2025-01-08,2025-01,CUST8990,New Customer,South,Chennai,Electronics,Smartwatch,Mobile App,Net Banking,3,665,0.1,1795.5,270.68,5,No
ORD103610,2025-02-13,2025-02,CUST2588,New Customer,East,Delhi,Fashion,Jeans,Website,COD,6,137,0.25,616.5,156.73,4,No
ORD103611,2025-02-17,2025-02,CUST3853,Premium Customer,East,Kolkata,Grocery,Snacks,Marketplace,Credit Card,3,11,0.2,26.4,4.34,5,No
ORD103612,2025-04-26,2025-04,CUST1486,New Customer,North,Bengaluru,Books,Business Book,Marketplace,Net Banking,6,21,0.2,100.8,18.96,1,No
ORD103613,2025-10-23,2025-10,CUST4695,Returning Customer,North,Bengaluru,Beauty,Face Cream,Website,Net Banking,3,127,0.05,361.95,109.14,5,No
ORD103614,2025-06-21,2025-06,CUST9564,Returning Customer,West,Hyderabad,Home & Kitchen,Storage Box,Marketplace,Debit Card,2,314,0.25,471.0,108.05,8,No
ORD103615,2025-12-12,2025-12,CUST6439,New Customer,West,Mumbai,Home & Kitchen,Cookware Set,Marketplace,Net Banking,3,272,0.2,652.8,140.91,2,No
ORD103616,2025-10-31,2025-10,CUST2457,New Customer,East,Pune,Grocery,Cooking Oil,Website,Net Banking,2,21,0,42,3.1,5,No
ORD103617,2025-07-03,2025-07,CUST1134,Returning Customer,Central,Kolkata,Sports,Football,Website,Credit Card,5,73,0.1,328.5,58.7,9,No
ORD103618,2025-04-28,2025-04,CUST9559,New Customer,West,Bengaluru,Home & Kitchen,Lamp,Marketplace,Debit Card,3,264,0.05,752.4,170.47,8,No
ORD103619,2025-10-23,2025-10,CUST1313,Returning Customer,West,Chennai,Grocery,Tea,Mobile App,UPI,3,26,0,78,7.82,3,No
ORD103620,2025-08-27,2025-08,CUST9534,New Customer,Central,Chennai,Home & Kitchen,Storage Box,Mobile App,UPI,6,112,0.1,604.8,168.12,2,No
ORD103621,2025-04-20,2025-04,CUST5982,Returning Customer,North,Jaipur,Fashion,Sneakers,Mobile App,Debit Card,4,81,0.2,259.2,63.71,7,No
ORD103622,2025-05-17,2025-05,CUST1835,Returning Customer,Central,Lucknow,Home & Kitchen,Mixer,Marketplace,COD,3,83,0.2,199.2,35.52,8,No
ORD103623,2025-03-01,2025-03,CUST5156,New Customer,North,Ahmedabad,Beauty,Perfume,Mobile App,UPI,2,94,0,188,68.98,8,No
ORD103624,2025-08-11,2025-08,CUST1585,Returning Customer,East,Kolkata,Fashion,Jacket,Mobile App,Debit Card,3,163,0.1,440.1,111.17,8,No
ORD103625,2025-10-15,2025-10,CUST9372,New Customer,Central,Ahmedabad,Electronics,Headphones,Website,COD,6,953,0.25,4288.5,670.72,9,Yes
ORD103626,2025-07-15,2025-07,CUST1953,Returning Customer,North,Kolkata,Electronics,Laptop,Mobile App,COD,3,787,0.1,2124.9,157.86,5,No
ORD103627,2025-01-31,2025-01,CUST5592,New Customer,South,Hyderabad,Grocery,Rice Pack,Website,Debit Card,2,12,0.2,19.2,1.39,9,No
ORD103628,2025-07-19,2025-07,CUST2923,Returning Customer,Central,Ahmedabad,Home & Kitchen,Bedsheet,Mobile App,COD,2,229,0.15,389.3,99.33,3,No
ORD103629,2025-02-22,2025-02,CUST6524,Returning Customer,East,Chennai,Fashion,Dress,Mobile App,Credit Card,6,142,0,852,258.89,7,No
ORD103630,2025-12-08,2025-12,CUST3823,Returning Customer,West,Delhi,Sports,Yoga Mat,Marketplace,Credit Card,2,23,0,46,9.97,9,No
ORD103631,2025-05-02,2025-05,CUST4256,New Customer,North,Lucknow,Fashion,Sneakers,Marketplace,UPI,5,64,0.1,288.0,68.51,3,No
ORD103632,2025-05-01,2025-05,CUST3455,New Customer,Central,Kolkata,Grocery,Tea,Marketplace,Credit Card,4,64,0.05,243.2,17.98,2,No
ORD103633,2025-08-21,2025-08,CUST5577,Premium Customer,West,Hyderabad,Beauty,Face Cream,Mobile App,Credit Card,2,54,0.25,81.0,21.66,9,No
ORD103634,2025-03-20,2025-03,CUST9366,Returning Customer,East,Chennai,Fashion,Sneakers,Marketplace,Debit Card,3,126,0.1,340.2,111.59,7,Yes
ORD103635,2025-05-21,2025-05,CUST1099,Returning Customer,North,Hyderabad,Home & Kitchen,Cookware Set,Marketplace,Net Banking,5,258,0.25,967.5,258.01,4,No
ORD103636,2025-03-09,2025-03,CUST5935,Premium Customer,West,Lucknow,Beauty,Makeup Kit,Mobile App,UPI,3,20,0.2,48.0,15.32,8,No
ORD103637,2025-02-01,2025-02,CUST1616,Returning Customer,South,Hyderabad,Grocery,Tea,Marketplace,Net Banking,4,31,0.25,93.0,12.37,7,No
ORD103638,2025-03-10,2025-03,CUST3780,Returning Customer,East,Pune,Home & Kitchen,Cookware Set,Website,COD,6,166,0.25,747.0,181.3,3,No
ORD103639,2025-01-19,2025-01,CUST4614,Returning Customer,East,Lucknow,Electronics,Tablet,Marketplace,COD,3,1172,0.25,2637.0,276.59,5,No
ORD103640,2025-07-12,2025-07,CUST6255,Returning Customer,West,Kolkata,Grocery,Flour Pack,Website,Net Banking,3,29,0.15,73.95,12.09,7,No
ORD103641,2025-03-14,2025-03,CUST4950,Premium Customer,South,Jaipur,Fashion,Sneakers,Marketplace,Debit Card,3,136,0,408,88.28,1,No
ORD103642,2025-02-18,2025-02,CUST1813,New Customer,East,Kolkata,Fashion,Sneakers,Website,Net Banking,5,159,0.05,755.25,218.69,5,No
ORD103643,2025-10-13,2025-10,CUST4002,Returning Customer,North,Kolkata,Grocery,Flour Pack,Mobile App,Debit Card,3,19,0.05,54.15,5.32,3,No
ORD103644,2025-07-09,2025-07,CUST4969,New Customer,South,Hyderabad,Electronics,Smartphone,Website,Net Banking,1,382,0,382,41.75,9,No
ORD103645,2025-09-19,2025-09,CUST2312,New Customer,West,Mumbai,Sports,Running Shoes,Marketplace,Credit Card,4,34,0.05,129.2,29.88,1,No
ORD103646,2025-07-14,2025-07,CUST6478,Returning Customer,East,Chennai,Books,Biography,Marketplace,Credit Card,6,57,0.05,324.9,60.96,5,No
ORD103647,2025-12-26,2025-12,CUST9056,Returning Customer,West,Bengaluru,Fashion,T-Shirt,Website,Debit Card,6,113,0.15,576.3,140.81,9,No
ORD103648,2025-12-06,2025-12,CUST6568,New Customer,East,Hyderabad,Electronics,Smartphone,Website,COD,5,811,0,4055,666.34,6,No
ORD103649,2025-08-13,2025-08,CUST9617,Returning Customer,North,Pune,Fashion,Jeans,Mobile App,Net Banking,3,92,0.25,207.0,66.68,5,No
ORD103650,2025-04-23,2025-04,CUST8193,Returning Customer,North,Delhi,Grocery,Tea,Marketplace,UPI,6,35,0,210,11.66,1,No
ORD103651,2025-03-25,2025-03,CUST8184,Returning Customer,Central,Bengaluru,Fashion,T-Shirt,Mobile App,UPI,1,43,0.05,40.85,11.22,4,No
ORD103652,2025-06-24,2025-06,CUST8222,New Customer,East,Bengaluru,Beauty,Face Cream,Website,COD,3,23,0.2,55.2,16.66,9,No
ORD103653,2025-05-08,2025-05,CUST6657,New Customer,Central,Kolkata,Sports,Dumbbells,Marketplace,UPI,3,75,0.25,168.75,37.8,7,No
ORD103654,2025-01-13,2025-01,CUST5350,New Customer,North,Pune,Home & Kitchen,Cookware Set,Marketplace,Credit Card,3,227,0.25,510.75,131.77,2,No
ORD103655,2025-07-31,2025-07,CUST6931,Premium Customer,West,Pune,Sports,Dumbbells,Marketplace,Credit Card,4,167,0.2,534.4,85.21,3,No
ORD103656,2025-07-15,2025-07,CUST1436,Returning Customer,South,Kolkata,Beauty,Makeup Kit,Marketplace,COD,1,84,0.15,71.4,20.24,1,Yes
ORD103657,2025-06-02,2025-06,CUST8373,Returning Customer,North,Mumbai,Sports,Football,Marketplace,Credit Card,4,80,0,320,42.45,2,No
ORD103658,2025-10-07,2025-10,CUST5854,Returning Customer,West,Hyderabad,Electronics,Smartwatch,Marketplace,Credit Card,6,1129,0.1,6096.6,676.04,2,No
ORD103659,2025-01-23,2025-01,CUST6222,Returning Customer,North,Chennai,Sports,Running Shoes,Website,Debit Card,4,15,0,60,11.98,6,No
ORD103660,2025-01-04,2025-01,CUST2935,Returning Customer,South,Hyderabad,Books,Exam Guide,Website,COD,2,27,0.05,51.3,9.24,5,No
ORD103661,2025-12-16,2025-12,CUST2415,Premium Customer,Central,Hyderabad,Sports,Football,Mobile App,Net Banking,1,76,0.25,57.0,7.7,8,No
ORD103662,2025-08-24,2025-08,CUST8848,Returning Customer,Central,Delhi,Fashion,Dress,Website,Net Banking,2,165,0.05,313.5,99.36,9,No
ORD103663,2025-08-17,2025-08,CUST8740,Returning Customer,North,Bengaluru,Fashion,T-Shirt,Mobile App,UPI,1,26,0.25,19.5,5.5,6,No
ORD103664,2025-05-21,2025-05,CUST7384,Premium Customer,West,Mumbai,Electronics,Headphones,Website,UPI,6,1003,0,6018,767.38,1,No
ORD103665,2025-08-06,2025-08,CUST1905,Returning Customer,South,Lucknow,Fashion,Dress,Mobile App,Debit Card,2,120,0,240,68.52,3,No
ORD103666,2025-05-01,2025-05,CUST5676,New Customer,East,Pune,Grocery,Rice Pack,Website,Credit Card,6,62,0,372,66.68,2,No
ORD103667,2025-08-19,2025-08,CUST4287,Returning Customer,North,Chennai,Sports,Cricket Bat,Marketplace,COD,2,31,0.05,58.9,11.13,8,No
ORD103668,2025-12-21,2025-12,CUST3689,New Customer,South,Hyderabad,Sports,Cricket Bat,Mobile App,UPI,6,214,0.05,1219.8,258.93,5,No
ORD103669,2025-12-31,2025-12,CUST7938,New Customer,East,Bengaluru,Electronics,Headphones,Website,UPI,2,901,0.2,1441.6,283.54,2,No
ORD103670,2025-01-11,2025-01,CUST6941,New Customer,East,Hyderabad,Home & Kitchen,Bedsheet,Website,UPI,4,71,0.05,269.8,43.55,8,No
ORD103671,2025-02-08,2025-02,CUST3737,Premium Customer,Central,Lucknow,Home & Kitchen,Bedsheet,Marketplace,Credit Card,4,296,0.05,1124.8,181.33,3,No
ORD103672,2025-07-18,2025-07,CUST1870,New Customer,East,Kolkata,Books,Biography,Marketplace,Debit Card,3,11,0.05,31.35,6.88,4,No
ORD103673,2025-12-11,2025-12,CUST5428,New Customer,North,Kolkata,Electronics,Smartphone,Mobile App,Net Banking,5,162,0,810,118.74,7,No
ORD103674,2025-04-30,2025-04,CUST5632,Returning Customer,North,Lucknow,Home & Kitchen,Storage Box,Mobile App,COD,6,91,0.2,436.8,84.82,1,No
ORD103675,2025-07-02,2025-07,CUST4635,Returning Customer,North,Chennai,Fashion,T-Shirt,Marketplace,COD,4,115,0.1,414.0,138.64,4,No
ORD103676,2025-04-25,2025-04,CUST3397,Returning Customer,East,Chennai,Beauty,Perfume,Website,Net Banking,2,24,0.15,40.8,14.82,4,No
ORD103677,2025-04-12,2025-04,CUST8003,Premium Customer,North,Lucknow,Grocery,Snacks,Mobile App,Credit Card,5,63,0.25,236.25,33.76,6,No
ORD103678,2025-09-22,2025-09,CUST3710,Premium Customer,East,Hyderabad,Electronics,Tablet,Marketplace,Net Banking,2,893,0.15,1518.1,215.91,4,No
ORD103679,2025-04-28,2025-04,CUST8776,Returning Customer,Central,Lucknow,Fashion,T-Shirt,Website,Debit Card,1,26,0,26,8.12,7,No
ORD103680,2025-09-13,2025-09,CUST3827,Returning Customer,West,Lucknow,Electronics,Laptop,Website,Credit Card,1,644,0.15,547.4,104.63,6,No
ORD103681,2025-05-23,2025-05,CUST9063,Returning Customer,South,Jaipur,Grocery,Rice Pack,Mobile App,COD,2,54,0.1,97.2,11.1,6,No
ORD103682,2025-06-23,2025-06,CUST3616,Returning Customer,North,Mumbai,Sports,Yoga Mat,Website,Debit Card,1,54,0,54,8.01,8,No
