order_id,order_date,region,state,city,category,sub_category,customer_segment,sales,profit,quantity,discount,shipping_cost
ORD-101416,2025-12-19,West,Washington,Seattle,Office Supplies,Storage,Home Office,101.31,-1.03,3,0.3,29.05
ORD-101417,2025-11-22,East,New Jersey,Newark,Office Supplies,Paper,Corporate,86.97,13.28,2,0,13.6
ORD-101418,2024-08-27,East,Maryland,Baltimore,Office Supplies,Storage,Consumer,242.07,39.18,3,0,18.32
ORD-101419,2023-09-25,South,North Carolina,Charlotte,Furniture,Tables,Consumer,1775.28,-82.11,5,0.25,46.88
ORD-101420,2025-03-09,East,Massachusetts,Boston,Furniture,Bookcases,Home Office,279.37,26.2,1,0.05,8.1
ORD-101421,2025-01-25,South,North Carolina,Charlotte,Office Supplies,Paper,Consumer,45.3,3.6,1,0.15,8.46
ORD-101422,2024-08-18,West,California,San Francisco,Office Supplies,Binders,Consumer,89.61,6.48,3,0.15,29.92
ORD-101423,2025-08-11,West,Washington,Seattle,Technology,Copiers,Corporate,320.33,63.26,1,0.1,7.96
ORD-101424,2024-12-28,East,Maryland,Baltimore,Furniture,Bookcases,Home Office,352.9,-2.45,2,0.25,19.29
ORD-101425,2023-07-29,West,California,Los Angeles,Office Supplies,Appliances,Corporate,36.12,3.49,2,0.1,9.28
ORD-101426,2024-02-10,Central,Michigan,Detroit,Technology,Machines,Corporate,698.07,181.09,4,0,34.93
ORD-101427,2023-06-07,West,Colorado,Denver,Office Supplies,Appliances,Corporate,485.86,23.13,6,0.25,44.25
ORD-101428,2025-12-10,West,California,Los Angeles,Technology,Accessories,Home Office,217.08,45.61,1,0,9.41
ORD-101429,2023-09-19,West,California,San Francisco,Office Supplies,Appliances,Consumer,499.64,113.14,8,0,67.84
ORD-101430,2023-01-07,East,New Jersey,Newark,Furniture,Bookcases,Consumer,260.56,30.75,1,0,7.0
ORD-101431,2023-09-10,South,Texas,Houston,Office Supplies,Storage,Consumer,229.68,44.28,7,0,52.57
ORD-101432,2025-04-14,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Home Office,176.65,28.55,3,0,15.28
ORD-101433,2024-11-22,Central,Illinois,Chicago,Technology,Copiers,Home Office,1613.13,410.8,5,0,34.57
ORD-101434,2024-11-22,East,New Jersey,Newark,Furniture,Furnishings,Consumer,269.47,27.08,1,0,7.4
ORD-101435,2023-02-06,West,California,San Francisco,Technology,Accessories,Consumer,1812.62,389.29,7,0,49.06
ORD-101436,2023-05-29,South,Texas,Dallas,Technology,Accessories,Corporate,927.32,76.06,5,0.2,41.11
ORD-101437,2025-11-08,East,New Jersey,Newark,Office Supplies,Binders,Consumer,193.4,31.6,8,0.05,72.1
ORD-101438,2024-06-24,South,Texas,Houston,Technology,Accessories,Consumer,290.98,16.07,1,0.3,8.9
ORD-101439,2024-05-01,Central,Indiana,Indianapolis,Office Supplies,Paper,Consumer,274.12,39.69,4,0,29.68
ORD-101440,2025-07-13,West,Colorado,Denver,Technology,Copiers,Home Office,673.13,72.85,2,0.15,10.54
ORD-101441,2023-02-02,Central,Ohio,Columbus,Office Supplies,Paper,Consumer,489.03,27.27,7,0.25,47.68
ORD-101442,2025-07-23,West,Colorado,Denver,Furniture,Tables,Corporate,309.6,-4.7,6,0.25,37.89
ORD-101443,2023-10-28,South,North Carolina,Charlotte,Technology,Copiers,Consumer,127.98,25.7,5,0.1,43.67
ORD-101444,2023-08-10,East,Pennsylvania,Philadelphia,Furniture,Tables,Corporate,740.49,-16.1,7,0.25,62.57
ORD-101445,2023-04-23,Central,Indiana,Indianapolis,Office Supplies,Binders,Home Office,749.86,10.3,8,0.3,71.45
ORD-101446,2023-03-04,Central,Michigan,Detroit,Office Supplies,Paper,Consumer,429.12,44.77,4,0.1,29.55
ORD-101447,2025-01-10,East,Maryland,Baltimore,Technology,Phones,Home Office,1707.61,166.25,5,0.25,16.62
ORD-101448,2023-10-19,Central,Ohio,Columbus,Technology,Accessories,Consumer,90,16.79,6,0.05,25.17
ORD-101449,2025-02-22,Central,Ohio,Columbus,Furniture,Chairs,Home Office,1172.16,-74.62,4,0.25,34.26
ORD-101450,2023-10-26,East,Maryland,Baltimore,Furniture,Bookcases,Home Office,381.27,26.08,2,0.15,18.88
ORD-101451,2025-03-27,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Home Office,288.87,62.09,5,0,18.25
ORD-101452,2024-04-03,West,California,Los Angeles,Office Supplies,Appliances,Corporate,403.74,92.8,7,0,21.22
ORD-101453,2025-03-03,East,New York,New York City,Technology,Accessories,Corporate,1922.78,354.39,6,0,16.78
ORD-101454,2025-12-16,West,Colorado,Denver,Office Supplies,Storage,Consumer,30,0.45,2,0.2,13.71
ORD-101455,2023-12-29,East,Maryland,Baltimore,Furniture,Furnishings,Corporate,171.23,2.88,1,0.15,12.77
ORD-101456,2025-06-21,Central,Indiana,Indianapolis,Furniture,Furnishings,Consumer,885.38,108.76,8,0.05,59.73
ORD-101457,2025-04-23,East,Maryland,Baltimore,Technology,Copiers,Consumer,432.68,29.45,2,0.3,20.92
ORD-101458,2023-11-26,West,Washington,Seattle,Technology,Machines,Home Office,396.01,105.86,5,0,19.45
ORD-101459,2025-07-18,East,New York,New York City,Technology,Copiers,Consumer,896.89,24.47,3,0.25,20.94
ORD-101460,2023-06-12,Central,Illinois,Chicago,Technology,Accessories,Corporate,954.71,140.86,2,0.05,9.58
ORD-101461,2025-05-14,East,Maryland,Baltimore,Office Supplies,Storage,Consumer,120,-1.39,8,0.25,29.22
ORD-101462,2023-06-02,South,Florida,Miami,Furniture,Chairs,Corporate,307.69,-10.98,3,0.2,27.65
ORD-101463,2024-08-25,West,California,Los Angeles,Furniture,Bookcases,Consumer,185.68,12.51,1,0.15,9.29
ORD-101464,2025-12-30,West,California,San Francisco,Furniture,Furnishings,Corporate,740.4,47.58,3,0.05,27.01
ORD-101465,2023-07-08,Central,Indiana,Indianapolis,Office Supplies,Paper,Consumer,236.99,-1.67,4,0.25,26.29
ORD-101466,2025-10-03,Central,Michigan,Detroit,Furniture,Tables,Home Office,1632.47,271.52,4,0,15.96
ORD-101467,2024-10-14,Central,Illinois,Chicago,Furniture,Tables,Corporate,1605.13,-58.19,8,0.25,68.92
ORD-101468,2023-09-01,Central,Missouri,St. Louis,Office Supplies,Binders,Consumer,504.6,78.73,8,0.1,46.02
ORD-101469,2023-10-28,West,Washington,Seattle,Technology,Machines,Corporate,359.75,61.74,2,0.1,12.59
ORD-101470,2023-11-23,West,Arizona,Phoenix,Office Supplies,Storage,Consumer,279.59,8.2,6,0.3,42.84
ORD-101471,2025-04-09,East,New York,New York City,Office Supplies,Paper,Consumer,144.51,1.87,3,0.3,29.55
ORD-101472,2025-12-30,South,Texas,Dallas,Furniture,Bookcases,Corporate,268.17,18.48,1,0.05,12.93
ORD-101473,2024-11-08,West,Colorado,Denver,Office Supplies,Paper,Corporate,788.79,69.54,7,0.15,29.8
ORD-101474,2023-09-24,South,North Carolina,Charlotte,Furniture,Chairs,Corporate,795.47,0.53,5,0.2,31.6
ORD-101475,2025-07-26,West,Arizona,Phoenix,Technology,Copiers,Home Office,1267.97,76.69,4,0.25,26.1
ORD-101476,2024-01-18,West,Colorado,Denver,Furniture,Bookcases,Consumer,237.2,36.71,2,0,17.29
ORD-101477,2025-08-02,Central,Indiana,Indianapolis,Office Supplies,Appliances,Consumer,282.35,6.5,3,0.25,24.59
ORD-101478,2023-11-12,East,Massachusetts,Boston,Office Supplies,Paper,Consumer,28.43,2.03,1,0.2,6.5
ORD-101479,2024-01-17,East,Massachusetts,Boston,Technology,Copiers,Home Office,1345.25,150.27,6,0.2,37.91
ORD-101480,2023-03-04,West,California,San Francisco,Furniture,Tables,Corporate,489.61,-7.76,6,0.2,21.67
ORD-101481,2025-12-08,Central,Missouri,St. Louis,Office Supplies,Appliances,Consumer,526.31,86.81,6,0.05,40.63
ORD-101482,2023-09-30,South,Georgia,Atlanta,Technology,Accessories,Corporate,144.95,12.53,2,0.2,11.65
ORD-101483,2024-11-02,East,Maryland,Baltimore,Furniture,Furnishings,Consumer,90,8.44,6,0.05,38.74
ORD-101484,2024-03-31,South,North Carolina,Charlotte,Office Supplies,Storage,Consumer,250.76,2.69,2,0.25,8.36
ORD-101485,2025-09-29,South,Georgia,Atlanta,Office Supplies,Storage,Consumer,403.89,47.15,6,0.15,23.42
ORD-101486,2024-02-02,South,North Carolina,Charlotte,Technology,Phones,Home Office,30,1.17,2,0.3,10.31
ORD-101487,2024-02-12,South,North Carolina,Charlotte,Technology,Copiers,Corporate,527.81,47.73,2,0.15,12.11
ORD-101488,2023-08-09,South,Florida,Miami,Technology,Phones,Consumer,448.25,47.4,3,0.2,14.0
ORD-101489,2025-05-09,Central,Indiana,Indianapolis,Technology,Accessories,Corporate,1936.55,325.82,8,0.15,25.38
ORD-101490,2023-08-12,South,Texas,Houston,Technology,Copiers,Consumer,1331.7,323.13,7,0,41.16
ORD-101491,2023-05-04,East,New Jersey,Newark,Technology,Copiers,Consumer,1211.87,104.46,4,0.2,35.93
ORD-101492,2024-11-08,Central,Missouri,St. Louis,Technology,Copiers,Home Office,681.96,22.85,7,0.3,29.2
ORD-101493,2023-12-10,East,New Jersey,Newark,Office Supplies,Storage,Corporate,167.65,10.78,5,0.25,40.38
ORD-101494,2024-10-11,South,Texas,Dallas,Office Supplies,Paper,Consumer,113.27,24.14,2,0,13.99
ORD-101495,2024-11-11,West,California,San Francisco,Technology,Phones,Consumer,795.91,96.74,5,0.1,20.77
ORD-101496,2023-08-26,South,Florida,Miami,Technology,Accessories,Consumer,1696.54,-20.29,6,0.3,22.57
ORD-101497,2025-05-21,East,New York,New York City,Furniture,Bookcases,Consumer,533.61,-49.11,7,0.3,62.69
ORD-101498,2024-03-30,Central,Missouri,St. Louis,Office Supplies,Appliances,Corporate,488.46,-4.41,5,0.25,12.72
ORD-101499,2025-01-20,East,Massachusetts,Boston,Furniture,Tables,Home Office,30,3.64,2,0.05,19.31
ORD-101500,2023-08-05,East,Pennsylvania,Philadelphia,Technology,Accessories,Consumer,553.89,130.95,3,0,22.61
