ticket_id,student_key,created_at,month,department,program_level,query_type,channel,priority,assigned_agent,status,resolution_hours,sla_target_hours,sla_met,first_contact_resolved,reopened,csat_score,academic_year
QRY-00922,STU-22648,2025-07-25 08:10,2025-07,Science,UG,Enrollment,Service Desk,Medium,Agent A,Closed,15.9,48,Yes,Yes,No,4,2025-26
QRY-00923,STU-43571,2026-05-10 15:57,2026-05,Management,UG,Results,Student Portal,Medium,Agent F,Closed,12.5,48,Yes,Yes,No,5,2024-25
QRY-00924,STU-38185,2025-05-01 17:18,2025-05,Computer Applications,UG,Enrollment,Walk-in,High,Agent A,In Progress,,24,Open,No,No,,2024-25
QRY-00925,STU-82498,2025-03-21 15:55,2025-03,Science,UG,Scholarship,Student Portal,Medium,Agent C,Pending Student,,48,Open,No,No,,2024-25
QRY-00926,STU-42011,2025-12-08 17:18,2025-12,Management,UG,Examination,Service Desk,Medium,Agent F,Resolved,11.1,48,Yes,Yes,No,5,2025-26
QRY-00927,STU-21743,2026-06-03 09:40,2026-06,Management,Diploma,Enrollment,Service Desk,High,Agent C,Resolved,30.1,24,No,No,No,4,2024-25
QRY-00928,STU-65879,2025-12-13 10:07,2025-12,Humanities,PG,Fee & Payment,Phone,Critical,Agent F,Resolved,31.9,8,No,No,No,5,2025-26
QRY-00929,STU-64241,2025-09-10 15:39,2025-09,Commerce,UG,Examination,Service Desk,Low,Agent F,Resolved,14.8,72,Yes,Yes,No,5,2025-26
QRY-00930,STU-28035,2025-08-01 15:47,2025-08,Science,PG,Portal Access,Phone,Medium,Agent C,Closed,31.4,48,Yes,Yes,No,3,2025-26
QRY-00931,STU-44721,2025-10-10 14:40,2025-10,Commerce,Diploma,Portal Access,Service Desk,Low,Agent E,Resolved,34.1,72,Yes,Yes,No,4,2025-26
QRY-00932,STU-62132,2025-09-09 13:44,2025-09,Management,UG,Fee & Payment,Service Desk,Medium,Agent A,Pending Student,,48,Open,No,No,,2025-26
QRY-00933,STU-96200,2025-06-08 11:13,2025-06,Science,UG,Fee & Payment,Student Portal,Medium,Agent F,In Progress,,48,Open,No,No,,2024-25
QRY-00934,STU-82659,2026-06-19 17:31,2026-06,Management,UG,Examination,Phone,High,Agent A,In Progress,,24,Open,No,No,,2024-25
QRY-00935,STU-97583,2025-12-09 16:33,2025-12,Computer Applications,UG,Results,Service Desk,Medium,Agent E,Resolved,25.2,48,Yes,Yes,No,5,2025-26
QRY-00936,STU-76558,2026-05-07 13:50,2026-05,Management,UG,Examination,Student Portal,Medium,Agent A,Closed,29.4,48,Yes,No,No,4,2024-25
QRY-00937,STU-91207,2026-05-29 12:16,2026-05,Management,UG,Timetable,Email,High,Agent B,Closed,10.9,24,Yes,No,No,4,2024-25
QRY-00938,STU-20949,2026-04-03 10:07,2026-04,Computer Applications,UG,Portal Access,Phone,Critical,Agent E,Resolved,23.2,8,No,Yes,No,4,2024-25
QRY-00939,STU-91962,2026-06-09 10:53,2026-06,Science,UG,Timetable,Student Portal,Medium,Agent D,Resolved,7.7,48,Yes,Yes,No,5,2024-25
QRY-00940,STU-83027,2026-01-24 14:22,2026-01,Science,UG,Results,Student Portal,High,Agent C,Resolved,4.2,24,Yes,No,No,4,2024-25
QRY-00941,STU-84764,2025-12-27 08:03,2025-12,Management,PG,Fee & Payment,Phone,Medium,Agent C,Resolved,16.9,48,Yes,Yes,No,5,2025-26
QRY-00942,STU-62088,2026-01-24 14:43,2026-01,Humanities,PG,Portal Access,Student Portal,Medium,Agent F,Closed,14.5,48,Yes,Yes,No,5,2024-25
QRY-00943,STU-74271,2025-04-08 08:18,2025-04,Commerce,PG,Results,Student Portal,Medium,Agent A,Resolved,15.8,48,Yes,No,No,3,2024-25
QRY-00944,STU-99012,2025-04-05 12:31,2025-04,Humanities,UG,Results,Phone,Medium,Agent C,In Progress,,48,Open,No,No,,2024-25
QRY-00945,STU-46173,2025-02-10 14:31,2025-02,Commerce,UG,Fee & Payment,Service Desk,Medium,Agent C,Resolved,20.7,48,Yes,Yes,No,5,2024-25
QRY-00946,STU-91575,2025-11-06 16:44,2025-11,Science,Diploma,Fee & Payment,Student Portal,Medium,Agent F,Closed,24.6,48,Yes,Yes,No,4,2025-26
QRY-00947,STU-63424,2025-03-05 15:34,2025-03,Management,Diploma,Document Update,Student Portal,High,Agent E,Resolved,23.1,24,Yes,No,No,5,2024-25
QRY-00948,STU-25812,2025-12-09 11:47,2025-12,Humanities,UG,Scholarship,Student Portal,High,Agent B,In Progress,,24,Open,No,No,,2025-26
QRY-00949,STU-65327,2025-11-20 14:03,2025-11,Management,UG,Scholarship,Student Portal,Medium,Agent C,In Progress,,48,Open,No,No,,2025-26
QRY-00950,STU-53768,2025-07-02 10:07,2025-07,Commerce,UG,Enrollment,Service Desk,High,Agent A,Resolved,12.3,24,Yes,No,No,5,2025-26
QRY-00951,STU-67874,2026-05-26 16:12,2026-05,Computer Applications,UG,Document Update,Student Portal,Low,Agent D,Closed,40.4,72,Yes,Yes,No,4,2024-25
QRY-00952,STU-38887,2026-04-06 13:47,2026-04,Management,UG,Examination,Student Portal,Medium,Agent C,Resolved,36.9,48,Yes,No,No,4,2024-25
QRY-00953,STU-62526,2025-05-11 10:00,2025-05,Science,PG,Document Update,Email,Medium,Agent A,Resolved,16.4,48,Yes,Yes,No,5,2024-25
QRY-00954,STU-62654,2026-01-25 17:14,2026-01,Computer Applications,UG,Portal Access,Phone,High,Agent B,In Progress,,24,Open,No,No,,2024-25
QRY-00955,STU-37980,2026-03-29 14:32,2026-03,Management,PG,Scholarship,Email,High,Agent A,Resolved,4.1,24,Yes,Yes,No,4,2024-25
QRY-00956,STU-64977,2025-04-09 13:35,2025-04,Management,UG,Fee & Payment,Phone,Medium,Agent C,Pending Student,,48,Open,No,No,,2024-25
QRY-00957,STU-51872,2025-04-02 16:42,2025-04,Computer Applications,UG,Scholarship,Email,Low,Agent E,Resolved,18.5,72,Yes,No,No,4,2024-25
QRY-00958,STU-82272,2025-08-10 12:41,2025-08,Computer Applications,UG,Portal Access,Email,Medium,Agent C,Closed,11.4,48,Yes,Yes,No,4,2025-26
QRY-00959,STU-53451,2025-03-02 13:02,2025-03,Engineering,PG,Results,Service Desk,Medium,Agent A,Resolved,38.4,48,Yes,Yes,No,5,2024-25
QRY-00960,STU-79939,2025-06-08 08:01,2025-06,Science,UG,Fee & Payment,Service Desk,Low,Agent D,In Progress,,72,Open,No,No,,2024-25
QRY-00961,STU-34011,2025-04-21 14:09,2025-04,Commerce,UG,Enrollment,Student Portal,High,Agent C,In Progress,,24,Open,No,No,,2024-25
QRY-00962,STU-31616,2025-09-19 09:53,2025-09,Science,PG,Examination,Student Portal,High,Agent F,Resolved,11.0,24,Yes,No,No,5,2025-26
QRY-00963,STU-91215,2026-03-01 15:38,2026-03,Humanities,Diploma,Document Update,Email,High,Agent A,Closed,20.6,24,Yes,Yes,No,5,2024-25
QRY-00964,STU-36966,2025-10-27 11:27,2025-10,Humanities,UG,Fee & Payment,Student Portal,Medium,Agent D,Resolved,40.2,48,Yes,No,No,4,2025-26
QRY-00965,STU-12429,2025-01-06 15:54,2025-01,Humanities,PG,Fee & Payment,Phone,Medium,Agent C,Closed,47.9,48,Yes,No,No,4,2024-25
QRY-00966,STU-68694,2025-08-20 13:40,2025-08,Computer Applications,Doctoral,Enrollment,Phone,Low,Agent C,Resolved,36.4,72,Yes,Yes,No,5,2025-26
QRY-00967,STU-27679,2025-10-06 14:17,2025-10,Commerce,UG,Examination,Email,Medium,Agent E,In Progress,,48,Open,No,No,,2025-26
QRY-00968,STU-99742,2025-11-15 12:45,2025-11,Commerce,PG,Document Update,Service Desk,Medium,Agent F,In Progress,,48,Open,No,No,,2025-26
QRY-00969,STU-11177,2026-03-10 14:56,2026-03,Engineering,UG,Fee & Payment,Student Portal,High,Agent D,Resolved,26.9,24,No,No,No,4,2024-25
QRY-00970,STU-28424,2026-01-03 09:14,2026-01,Science,UG,Fee & Payment,Service Desk,Medium,Agent C,Closed,11.1,48,Yes,Yes,No,5,2024-25
QRY-00971,STU-55462,2025-09-22 09:57,2025-09,Science,PG,Timetable,Student Portal,Medium,Agent F,Resolved,9.8,48,Yes,Yes,No,4,2025-26
QRY-00972,STU-42749,2025-10-17 17:48,2025-10,Management,UG,Document Update,Phone,Low,Agent C,Resolved,26.7,72,Yes,Yes,No,4,2025-26
QRY-00973,STU-83504,2026-04-25 13:15,2026-04,Commerce,UG,Timetable,Walk-in,Medium,Agent E,Resolved,23.5,48,Yes,Yes,No,4,2024-25
QRY-00974,STU-26186,2025-09-06 13:53,2025-09,Humanities,PG,Results,Service Desk,High,Agent C,In Progress,,24,Open,No,No,,2025-26
QRY-00975,STU-73050,2025-06-24 13:15,2025-06,Science,UG,Scholarship,Service Desk,Medium,Agent A,Closed,32.4,48,Yes,Yes,No,5,2024-25
QRY-00976,STU-31518,2025-10-11 16:09,2025-10,Computer Applications,PG,Results,Email,Medium,Agent A,Resolved,32.7,48,Yes,No,No,4,2025-26
QRY-00977,STU-86890,2025-05-09 14:20,2025-05,Science,UG,Portal Access,Service Desk,Low,Agent E,Pending Student,,72,Open,No,No,,2024-25
QRY-00978,STU-98324,2026-01-23 08:10,2026-01,Commerce,UG,Enrollment,Email,Medium,Agent B,Pending Student,,48,Open,No,No,,2024-25
QRY-00979,STU-84017,2025-07-15 11:19,2025-07,Management,Diploma,Enrollment,Service Desk,Medium,Agent A,Closed,11.4,48,Yes,Yes,No,3,2025-26
QRY-00980,STU-95215,2026-02-10 14:38,2026-02,Computer Applications,UG,Fee & Payment,Email,Medium,Agent C,Closed,19.7,48,Yes,No,No,5,2024-25
QRY-00981,STU-52338,2026-03-10 13:14,2026-03,Commerce,UG,Document Update,Email,Low,Agent B,Resolved,30.1,72,Yes,Yes,No,4,2024-25
QRY-00982,STU-31470,2025-04-06 12:33,2025-04,Science,UG,Examination,Email,Medium,Agent D,Resolved,42.4,48,Yes,No,No,4,2024-25
QRY-00983,STU-43018,2026-05-05 10:07,2026-05,Humanities,UG,Scholarship,Student Portal,High,Agent D,Closed,16.2,24,Yes,No,No,4,2024-25
QRY-00984,STU-45918,2025-07-16 08:07,2025-07,Science,PG,Fee & Payment,Service Desk,Medium,Agent F,Resolved,21.1,48,Yes,Yes,No,4,2025-26
QRY-00985,STU-26642,2025-09-02 16:04,2025-09,Engineering,UG,Results,Service Desk,Critical,Agent F,Closed,9.8,8,No,Yes,No,5,2025-26
QRY-00986,STU-67464,2025-01-14 11:16,2025-01,Computer Applications,UG,Examination,Phone,Medium,Agent C,Closed,13.9,48,Yes,No,No,3,2024-25
QRY-00987,STU-93791,2025-12-27 10:55,2025-12,Computer Applications,UG,Results,Service Desk,Low,Agent E,In Progress,,72,Open,No,No,,2025-26
QRY-00988,STU-78986,2026-03-04 13:17,2026-03,Computer Applications,UG,Results,Email,High,Agent D,In Progress,,24,Open,No,No,,2024-25
QRY-00989,STU-93874,2026-05-31 15:29,2026-05,Management,PG,Enrollment,Email,Critical,Agent F,Pending Student,,8,Open,No,No,,2024-25
QRY-00990,STU-14672,2025-08-16 15:03,2025-08,Management,PG,Portal Access,Email,Medium,Agent C,Closed,20.8,48,Yes,Yes,No,5,2025-26
QRY-00991,STU-58469,2026-06-12 17:03,2026-06,Engineering,Diploma,Document Update,Email,Low,Agent E,Resolved,14.2,72,Yes,No,No,5,2024-25
QRY-00992,STU-57546,2025-04-28 16:29,2025-04,Science,PG,Results,Service Desk,Medium,Agent D,Resolved,23.4,48,Yes,No,No,5,2024-25
QRY-00993,STU-74320,2025-10-12 08:52,2025-10,Science,UG,Fee & Payment,Phone,High,Agent B,Resolved,9.6,24,Yes,Yes,No,3,2025-26
QRY-00994,STU-15456,2025-07-12 08:04,2025-07,Commerce,UG,Examination,Service Desk,Medium,Agent E,Pending Student,,48,Open,No,No,,2025-26
QRY-00995,STU-84741,2025-03-07 15:55,2025-03,Engineering,PG,Portal Access,Phone,Critical,Agent F,Pending Student,,8,Open,No,No,,2024-25
QRY-00996,STU-83054,2025-08-06 09:37,2025-08,Commerce,UG,Enrollment,Student Portal,High,Agent F,Closed,11.1,24,Yes,Yes,No,3,2025-26
QRY-00997,STU-21405,2026-06-23 15:19,2026-06,Computer Applications,UG,Examination,Phone,Medium,Agent D,Closed,32.4,48,Yes,Yes,No,2,2024-25
QRY-00998,STU-49537,2026-02-04 08:02,2026-02,Science,UG,Portal Access,Email,Low,Agent A,Pending Student,,72,Open,No,No,,2024-25
QRY-00999,STU-43026,2025-01-09 14:29,2025-01,Management,PG,Fee & Payment,Email,Medium,Agent D,Resolved,31.2,48,Yes,No,No,1,2024-25
QRY-01000,STU-35322,2025-01-07 17:41,2025-01,Science,Diploma,Document Update,Email,Medium,Agent E,Resolved,10.5,48,Yes,Yes,No,5,2024-25
QRY-01001,STU-34843,2025-08-12 09:21,2025-08,Computer Applications,Diploma,Enrollment,Walk-in,Medium,Agent B,Closed,25.1,48,Yes,No,No,2,2025-26
QRY-01002,STU-12467,2025-09-09 14:11,2025-09,Commerce,UG,Timetable,Phone,High,Agent A,In Progress,,24,Open,No,No,,2025-26
QRY-01003,STU-15632,2026-03-30 13:00,2026-03,Engineering,PG,Document Update,Service Desk,High,Agent B,Closed,20.1,24,Yes,Yes,No,5,2024-25
QRY-01004,STU-22045,2026-06-23 17:58,2026-06,Engineering,UG,Enrollment,Phone,High,Agent D,Resolved,16.0,24,Yes,Yes,No,4,2024-25
QRY-01005,STU-10917,2026-04-02 11:37,2026-04,Commerce,UG,Document Update,Email,Low,Agent A,Resolved,29.3,72,Yes,Yes,No,4,2024-25
QRY-01006,STU-23931,2025-03-31 16:00,2025-03,Computer Applications,UG,Fee & Payment,Service Desk,High,Agent E,In Progress,,24,Open,No,No,,2024-25
QRY-01007,STU-47187,2025-06-01 14:33,2025-06,Commerce,UG,Fee & Payment,Email,High,Agent C,In Progress,,24,Open,No,No,,2024-25
QRY-01008,STU-59137,2026-01-22 15:55,2026-01,Computer Applications,UG,Results,Phone,Low,Agent D,Resolved,14.9,72,Yes,Yes,No,4,2024-25
QRY-01009,STU-55079,2025-02-08 12:49,2025-02,Humanities,Diploma,Scholarship,Phone,Medium,Agent B,Resolved,61.2,48,No,No,No,5,2024-25
QRY-01010,STU-88583,2026-04-15 11:05,2026-04,Commerce,Diploma,Portal Access,Walk-in,High,Agent D,Resolved,15.6,24,Yes,Yes,No,4,2024-25
QRY-01011,STU-91651,2026-06-08 10:58,2026-06,Engineering,PG,Portal Access,Service Desk,Low,Agent C,Resolved,25.8,72,Yes,No,Yes,4,2024-25
QRY-01012,STU-70350,2025-02-17 16:34,2025-02,Engineering,UG,Document Update,Phone,Medium,Agent A,Resolved,26.9,48,Yes,No,No,5,2024-25
QRY-01013,STU-44917,2026-06-02 16:23,2026-06,Management,Diploma,Document Update,Student Portal,Medium,Agent C,Closed,22.2,48,Yes,Yes,No,4,2024-25
QRY-01014,STU-81625,2025-07-23 10:31,2025-07,Computer Applications,PG,Document Update,Email,High,Agent A,Closed,15.9,24,Yes,No,No,3,2025-26
QRY-01015,STU-68586,2026-06-17 16:07,2026-06,Humanities,UG,Fee & Payment,Student Portal,Medium,Agent B,In Progress,,48,Open,No,No,,2024-25
QRY-01016,STU-62755,2025-04-23 12:06,2025-04,Computer Applications,UG,Portal Access,Email,Medium,Agent A,Resolved,51.4,48,No,Yes,No,4,2024-25
QRY-01017,STU-34921,2026-05-31 09:41,2026-05,Commerce,PG,Results,Phone,Low,Agent F,Resolved,57.2,72,Yes,No,No,4,2024-25
QRY-01018,STU-34400,2025-10-30 09:46,2025-10,Humanities,UG,Fee & Payment,Walk-in,Medium,Agent C,Resolved,13.0,48,Yes,No,No,3,2025-26
QRY-01019,STU-49355,2026-04-06 17:56,2026-04,Engineering,UG,Enrollment,Student Portal,Critical,Agent E,Resolved,11.7,8,No,Yes,No,5,2024-25
QRY-01020,STU-80388,2026-03-02 16:24,2026-03,Management,UG,Fee & Payment,Email,High,Agent C,In Progress,,24,Open,No,No,,2024-25
QRY-01021,STU-27272,2025-11-01 10:32,2025-11,Computer Applications,UG,Portal Access,Service Desk,Medium,Agent E,In Progress,,48,Open,No,No,,2025-26
QRY-01022,STU-86928,2025-01-08 15:13,2025-01,Commerce,PG,Document Update,Walk-in,Medium,Agent A,Resolved,36.1,48,Yes,Yes,No,3,2024-25
QRY-01023,STU-20165,2025-06-20 16:58,2025-06,Commerce,UG,Fee & Payment,Service Desk,High,Agent B,Closed,13.2,24,Yes,Yes,No,4,2024-25
QRY-01024,STU-82286,2026-05-14 13:10,2026-05,Commerce,PG,Enrollment,Email,Medium,Agent D,Pending Student,,48,Open,No,No,,2024-25
QRY-01025,STU-48102,2026-01-09 17:19,2026-01,Management,UG,Enrollment,Student Portal,Medium,Agent C,Resolved,24.3,48,Yes,Yes,No,4,2024-25
QRY-01026,STU-17923,2025-01-19 16:07,2025-01,Management,UG,Fee & Payment,Student Portal,Medium,Agent B,Resolved,5.7,48,Yes,Yes,No,4,2024-25
QRY-01027,STU-12206,2025-11-02 15:54,2025-11,Humanities,UG,Examination,Phone,Low,Agent D,Closed,35.1,72,Yes,No,Yes,3,2025-26
QRY-01028,STU-28455,2025-10-26 13:50,2025-10,Commerce,Doctoral,Examination,Email,Medium,Agent C,Resolved,37.3,48,Yes,Yes,No,5,2025-26
QRY-01029,STU-41957,2025-06-02 14:57,2025-06,Management,Diploma,Portal Access,Email,High,Agent B,In Progress,,24,Open,No,No,,2024-25
QRY-01030,STU-77782,2026-03-31 11:58,2026-03,Science,UG,Examination,Service Desk,Medium,Agent B,Resolved,22.5,48,Yes,No,No,5,2024-25
QRY-01031,STU-87657,2025-03-16 09:12,2025-03,Commerce,PG,Enrollment,Walk-in,High,Agent C,Resolved,15.7,24,Yes,No,No,5,2024-25
QRY-01032,STU-29390,2026-05-16 10:52,2026-05,Engineering,UG,Enrollment,Service Desk,Medium,Agent A,Resolved,10.2,48,Yes,Yes,No,4,2024-25
QRY-01033,STU-15234,2025-12-15 16:36,2025-12,Engineering,Diploma,Examination,Phone,Low,Agent D,Resolved,11.3,72,Yes,Yes,No,4,2025-26
QRY-01034,STU-57413,2025-12-05 14:28,2025-12,Computer Applications,PG,Enrollment,Student Portal,High,Agent B,Resolved,15.7,24,Yes,Yes,No,5,2025-26
QRY-01035,STU-93565,2026-05-05 09:07,2026-05,Computer Applications,UG,Examination,Email,High,Agent B,Resolved,42.0,24,No,Yes,No,3,2024-25
QRY-01036,STU-47861,2025-12-01 14:44,2025-12,Humanities,UG,Fee & Payment,Phone,High,Agent C,Resolved,16.9,24,Yes,Yes,No,5,2025-26
QRY-01037,STU-56773,2025-02-20 14:30,2025-02,Science,PG,Portal Access,Phone,Medium,Agent F,Closed,17.0,48,Yes,Yes,No,4,2024-25
QRY-01038,STU-76892,2025-04-24 17:52,2025-04,Management,Diploma,Examination,Service Desk,High,Agent D,Resolved,6.2,24,Yes,Yes,No,3,2024-25
QRY-01039,STU-15008,2025-03-16 10:24,2025-03,Engineering,UG,Results,Phone,Medium,Agent F,Resolved,15.0,48,Yes,No,Yes,4,2024-25
QRY-01040,STU-24024,2025-05-02 17:00,2025-05,Commerce,Diploma,Timetable,Student Portal,High,Agent E,Resolved,20.4,24,Yes,No,No,4,2024-25
QRY-01041,STU-75148,2025-02-07 14:04,2025-02,Commerce,Diploma,Fee & Payment,Phone,Medium,Agent E,In Progress,,48,Open,No,No,,2024-25
QRY-01042,STU-92111,2025-01-17 14:18,2025-01,Computer Applications,UG,Scholarship,Email,Medium,Agent B,Resolved,26.5,48,Yes,No,No,5,2024-25
QRY-01043,STU-52872,2025-03-09 10:14,2025-03,Management,UG,Portal Access,Service Desk,High,Agent C,Closed,16.5,24,Yes,No,Yes,4,2024-25
QRY-01044,STU-27177,2025-07-04 13:55,2025-07,Engineering,UG,Results,Student Portal,High,Agent F,Resolved,15.2,24,Yes,Yes,No,5,2025-26
QRY-01045,STU-60031,2025-06-02 08:08,2025-06,Computer Applications,PG,Examination,Email,Medium,Agent A,In Progress,,48,Open,No,No,,2024-25
QRY-01046,STU-25368,2025-02-12 11:54,2025-02,Science,Diploma,Document Update,Service Desk,High,Agent D,Closed,14.3,24,Yes,No,No,3,2024-25
QRY-01047,STU-41390,2025-03-23 12:07,2025-03,Science,PG,Portal Access,Service Desk,Medium,Agent D,Closed,39.6,48,Yes,Yes,No,4,2024-25
QRY-01048,STU-18196,2025-01-08 15:19,2025-01,Computer Applications,UG,Examination,Email,Medium,Agent B,Resolved,16.2,48,Yes,No,Yes,5,2024-25
QRY-01049,STU-38813,2026-03-03 15:07,2026-03,Management,PG,Fee & Payment,Phone,Low,Agent C,In Progress,,72,Open,No,No,,2024-25
QRY-01050,STU-32338,2025-07-12 15:35,2025-07,Commerce,UG,Scholarship,Phone,High,Agent D,Resolved,6.6,24,Yes,Yes,No,5,2025-26
QRY-01051,STU-37580,2025-11-29 09:35,2025-11,Science,Doctoral,Document Update,Phone,Low,Agent A,Resolved,45.1,72,Yes,Yes,No,5,2025-26
QRY-01052,STU-88759,2025-09-28 08:10,2025-09,Computer Applications,UG,Portal Access,Phone,Medium,Agent F,Pending Student,,48,Open,No,No,,2025-26
QRY-01053,STU-68592,2025-04-22 16:13,2025-04,Management,Diploma,Scholarship,Service Desk,Medium,Agent A,In Progress,,48,Open,No,No,,2024-25
QRY-01054,STU-83080,2025-11-07 08:02,2025-11,Humanities,UG,Scholarship,Walk-in,Low,Agent A,Resolved,17.1,72,Yes,No,Yes,4,2025-26
QRY-01055,STU-57203,2025-08-29 09:48,2025-08,Computer Applications,UG,Enrollment,Service Desk,Medium,Agent F,Pending Student,,48,Open,No,No,,2025-26
QRY-01056,STU-25140,2025-04-03 17:53,2025-04,Management,UG,Scholarship,Phone,Medium,Agent C,Resolved,16.5,48,Yes,No,No,3,2024-25
QRY-01057,STU-68443,2026-06-21 16:44,2026-06,Engineering,PG,Results,Email,High,Agent A,Resolved,9.4,24,Yes,No,No,5,2024-25
QRY-01058,STU-97724,2026-06-10 12:41,2026-06,Engineering,UG,Portal Access,Phone,Medium,Agent E,Closed,5.3,48,Yes,Yes,No,5,2024-25
QRY-01059,STU-75141,2025-07-10 11:05,2025-07,Science,UG,Portal Access,Student Portal,Medium,Agent C,Closed,35.4,48,Yes,Yes,No,5,2025-26
QRY-01060,STU-93737,2025-01-26 10:32,2025-01,Science,UG,Results,Email,Low,Agent E,Closed,15.8,72,Yes,Yes,No,5,2024-25
QRY-01061,STU-85213,2025-01-06 13:13,2025-01,Science,UG,Fee & Payment,Phone,High,Agent A,Closed,15.0,24,Yes,Yes,No,5,2024-25
QRY-01062,STU-71886,2025-03-15 14:54,2025-03,Science,UG,Examination,Walk-in,Medium,Agent C,Closed,26.0,48,Yes,No,No,2,2024-25
QRY-01063,STU-36483,2025-09-04 15:34,2025-09,Humanities,UG,Portal Access,Student Portal,Medium,Agent B,Resolved,8.2,48,Yes,No,No,4,2025-26
QRY-01064,STU-20950,2026-02-05 08:51,2026-02,Engineering,UG,Document Update,Phone,Medium,Agent A,Closed,19.6,48,Yes,Yes,No,5,2024-25
QRY-01065,STU-23331,2025-10-26 16:50,2025-10,Engineering,UG,Examination,Service Desk,Medium,Agent E,Resolved,17.6,48,Yes,Yes,No,4,2025-26
QRY-01066,STU-52862,2025-06-18 16:28,2025-06,Commerce,Doctoral,Portal Access,Phone,Medium,Agent D,Pending Student,,48,Open,No,No,,2024-25
QRY-01067,STU-41357,2025-09-19 11:19,2025-09,Engineering,PG,Timetable,Student Portal,Medium,Agent F,Pending Student,,48,Open,No,No,,2025-26
QRY-01068,STU-10457,2025-06-12 14:36,2025-06,Computer Applications,UG,Portal Access,Phone,Critical,Agent E,In Progress,,8,Open,No,No,,2024-25
QRY-01069,STU-25953,2025-07-16 15:03,2025-07,Science,UG,Examination,Walk-in,Low,Agent F,Resolved,20.9,72,Yes,Yes,No,5,2025-26
QRY-01070,STU-12546,2025-02-17 11:09,2025-02,Humanities,UG,Fee & Payment,Phone,Medium,Agent E,In Progress,,48,Open,No,No,,2024-25
QRY-01071,STU-30687,2025-12-26 11:31,2025-12,Computer Applications,UG,Results,Walk-in,High,Agent B,Closed,16.3,24,Yes,No,No,3,2025-26
QRY-01072,STU-61682,2025-11-02 13:50,2025-11,Computer Applications,PG,Document Update,Service Desk,Medium,Agent E,Resolved,29.0,48,Yes,No,No,5,2025-26
QRY-01073,STU-70171,2025-02-22 11:37,2025-02,Commerce,UG,Portal Access,Walk-in,Medium,Agent C,In Progress,,48,Open,No,No,,2024-25
QRY-01074,STU-23869,2026-04-13 14:41,2026-04,Computer Applications,UG,Results,Service Desk,Medium,Agent C,In Progress,,48,Open,No,No,,2024-25
QRY-01075,STU-88699,2025-11-14 08:22,2025-11,Commerce,UG,Examination,Student Portal,Low,Agent A,Resolved,12.1,72,Yes,No,No,5,2025-26
QRY-01076,STU-21229,2026-03-05 17:06,2026-03,Commerce,UG,Scholarship,Walk-in,High,Agent E,Pending Student,,24,Open,No,No,,2024-25
QRY-01077,STU-44519,2025-03-29 08:33,2025-03,Computer Applications,UG,Portal Access,Service Desk,Medium,Agent D,Closed,25.2,48,Yes,Yes,Yes,5,2024-25
QRY-01078,STU-52840,2025-07-13 14:37,2025-07,Humanities,PG,Results,Email,Medium,Agent A,Resolved,37.1,48,Yes,Yes,No,5,2025-26
QRY-01079,STU-75347,2026-02-11 16:39,2026-02,Humanities,UG,Timetable,Student Portal,Medium,Agent B,Closed,37.4,48,Yes,Yes,No,4,2024-25
QRY-01080,STU-48210,2025-03-17 13:33,2025-03,Science,UG,Scholarship,Phone,Medium,Agent B,Pending Student,,48,Open,No,No,,2024-25
QRY-01081,STU-98453,2026-04-05 08:39,2026-04,Commerce,Diploma,Portal Access,Walk-in,Medium,Agent B,Pending Student,,48,Open,No,No,,2024-25
QRY-01082,STU-34715,2026-06-23 13:23,2026-06,Science,PG,Examination,Email,Low,Agent A,Resolved,45.7,72,Yes,Yes,No,5,2024-25
QRY-01083,STU-77157,2026-03-29 17:52,2026-03,Computer Applications,UG,Fee & Payment,Service Desk,Medium,Agent F,Resolved,24.8,48,Yes,Yes,No,4,2024-25
QRY-01084,STU-29869,2025-08-21 14:05,2025-08,Science,Diploma,Document Update,Service Desk,Low,Agent C,Closed,24.6,72,Yes,No,No,4,2025-26
QRY-01085,STU-53903,2025-11-27 11:42,2025-11,Commerce,UG,Scholarship,Service Desk,Medium,Agent C,Closed,9.4,48,Yes,Yes,No,5,2025-26
